"species","life_form"
"Secale vavilovii Grossh.","annual"
"Secale montanum Guss.","no_life_form_on_database"
"Secale cereale L.","annual"
"Secale segetale (Zhuk.) Roshev. Roshev. (Zhuk.)","annual"
"Secale strictum subsp. strictum","no_life_form_on_database"
"Secale africanum Stapf","perennial"
"Secale sylvestre Host","annual"
"Eremopyrum bonaepartis (Spreng.) Nevski Nevski (Spreng.)","annual"
"Eremopyrum distans (K.Koch) Nevski Nevski (K.Koch)","annual"
"Eremopyrum triticeum (Gaertn.) Nevski Nevski (Gaertn.)","annual"
"Eremopyrum orientale (L.) Jaub. & Spach Jaub. & Spach (L.)","annual"
"Elymus pycnanthus (Godr.) Melderis Melderis (Godr.)","no_life_form_on_database"
"Agropyron mongolicum Keng","perennial"
"Agropyron cristatum (L.) Gaertn. Gaertn. (L.)","perennial"
"Agropyron desertorum (Fisch. ex Link) Schult. Schult. (Fisch. ex Link)","perennial"
"Agropyron retrofractum Vickery","no_life_form_on_database"
"Agropyron brownei (Kunth) Tzvelev Tzvelev (Kunth)","no_life_form_on_database"
"Agropyron velutinum Nees","no_life_form_on_database"
"Australopyrum calcis Connor & Edgar","perennial"
"Elymus shandongensis B.Salomon","perennial"
"Elymus submuticus Keng ex Keng f.","no_life_form_on_database"
"Elymus longearistatus (Boiss.) Tzvelev Tzvelev (Boiss.)","perennial"
"Leymus cappadocicus (Boiss. & Balansa) Melderis Melderis (Boiss. & Balansa)","perennial"
"Elymus L._indet_sp14","no_life_form_on_database"
"Hordeum erectifolium Bothmer, N.Jacobsen & R.B.Jørg.","perennial"
"Hordeum stenostachys Godr.","perennial"
"Hordeum pusillum Nutt.","annual"
"Hordeum euclaston Steud.","annual"
"Hordeum intercedens Nevski","no_life_form_on_database"
"Hordeum parodii Covas","perennial"
"Hordeum flexuosum Nees ex Steud.","perennial"
"Hordeum chilense Roem. & Schult.","perennial"
"Hordeum comosum J.Presl","perennial"
"Hordeum patagonicum (Hauman) Covas Covas (Hauman)","perennial"
"Hordeum pubiflorum Hook.f.","perennial"
"Hordeum cordobense Bothmer, N.Jacobsen & Nicora","perennial"
"Hordeum muticum J.Presl","perennial"
"Hordeum depressum (Scribn. & J.G.Sm.) Rydb. Rydb. (Scribn. & J.G.Sm.)","annual"
"Hordeum californicum Covas & Stebbins","perennial"
"Elymus enysii (Kirk) Á.Löve & Connor Á.Löve & Connor (Kirk)","no_life_form_on_database"
"Hordeum capense Thunb.","perennial"
"Hordeum secalinum Schreb.","perennial"
"Elymus multisetus (J.G.Sm.) Burtt Davy Burtt Davy (J.G.Sm.)","perennial"
"Elymus scabriglumis (Hack.) Á.Löve Á.Löve (Hack.)","perennial"
"Hordeum fuegianum Bothmer, N.Jacobsen & R.B.Jørg.","perennial"
"Hordeum jubatum L.","annual"
"Hordeum bogdanii Wilensky","perennial"
"Hordeum roshevitzii Bowden","perennial"
"Hordeum arizonicum Covas","annual"
"Hordeum procerum Nevski","perennial"
"Hordeum brachyantherum Nevski","perennial"
"Hordeum guatemalense Bothmer, N.Jacobsen & R.B.Jørg.","perennial"
"Hordeum lechleri (Steud.) Schenck Schenck (Steud.)","perennial"
"Hordeum tetraploidum Covas","perennial"
"Hordeum brevisubulatum (Trin.) Link Link (Trin.)","perennial"
"Hordeum marinum Huds.","annual"
"Hordeum bulbosum L.","perennial"
"Hordeum vulgare L.","annual"
"Hystrix gracilis (Hook.f.) Allan Allan (Hook.f.)","no_life_form_on_database"
"Hordeum murinum subsp. glaucum (Steud.) Tzvelev Tzvelev (Steud.)","annual"
"Leymus erianthus (Phil.) Dubc. Dubc. (Phil.)","perennial"
"Hystrix coreana (Honda) Ohwi Ohwi (Honda)","no_life_form_on_database"
"Leymus innovatus (Beal) Pilg. Pilg. (Beal)","perennial"
"Leymus cinereus (Scribn. & Merr.) Á.Löve Á.Löve (Scribn. & Merr.)","perennial"
"Leymus flavescens (Scribn. & J.G.Sm.) Pilg. Pilg. (Scribn. & J.G.Sm.)","perennial"
"Leymus triticoides (Buckley) Pilg. Pilg. (Buckley)","perennial"
"Leymus salina (M.E.Jones) Á.Löve Á.Löve (M.E.Jones)","perennial"
"Leymus ambiguus (Vasey & Scribn.) D.R.Dewey D.R.Dewey (Vasey & Scribn.)","perennial"
"Bromus arvensis L.","annual"
"Leymus mollis (Trin.) Pilg. Pilg. (Trin.)","perennial"
"Leymus secalinus (Georgi) Tzvelev Tzvelev (Georgi)","perennial"
"Leymus paboanus (Claus) Pilg. Pilg. (Claus)","perennial"
"Leymus angustus (Trin.) Pilg. Pilg. (Trin.)","perennial"
"Leymus chinensis (Trin.) Tzvelev Tzvelev (Trin.)","perennial"
"Leymus pseudoracemosus C.Yen & J.L.Yang","perennial"
"Hystrix duthiei (Stapf ex Hook.f.) Bor Bor (Stapf ex Hook.f.)","no_life_form_on_database"
"Hystrix komarovii (Roshev.) Ohwi Ohwi (Roshev.)","no_life_form_on_database"
"Hystrix californica (Bol. ex Thurb.) Kuntze Kuntze (Bol. ex Thurb.)","no_life_form_on_database"
"Leymus akmolinensis (Drobow) Tzvelev Tzvelev (Drobow)","perennial"
"Leymus karelinii (Turcz.) Tzvelev Tzvelev (Turcz.)","perennial"
"Psathyrostachys stoloniformis C.Baden","perennial"
"Psathyrostachys lanuginosa (Trin.) Nevski Nevski (Trin.)","perennial"
"Leymus multicaulis (Kar. & Kir.) Tzvelev Tzvelev (Kar. & Kir.)","perennial"
"Psathyrostachys juncea (Fisch.) Nevski Nevski (Fisch.)","perennial"
"Psathyrostachys caduca (Boiss.) Melderis Melderis (Boiss.)","perennial"
"Psathyrostachys huashanica Keng","perennial"
"Leymus arenarius (L.) Hochst. Hochst. (L.)","perennial"
"Psathyrostachys fragilis (Boiss.) Nevski Nevski (Boiss.)","perennial"
"Leymus racemosus (Lam.) Tzvelev Tzvelev (Lam.)","perennial"
"Leymus ramosus (K.Richt.) Tzvelev Tzvelev (K.Richt.)","perennial"
"Hordelymus europaeus (L.) Jess. Jess. (L.)","no_life_form_on_database"
"Psathyrostachys daghestanica (Alex. & Woronow) Nevski Nevski (Alex. & Woronow)","no_life_form_on_database"
"Psathyrostachys rupestris subsp. rupestris","no_life_form_on_database"
"Littledalea alaica (Korsh.) Petrov Petrov (Korsh.)","perennial"
"Littledalea tibetica Hemsl.","perennial"
"Brachypodium sylvaticum (Huds.) P.Beauv. P.Beauv. (Huds.)","perennial"
"Brachypodium phoenicoides (L.) Roem. & Schult. Roem. & Schult. (L.)","perennial"
"Brachypodium pinnatum (L.) P.Beauv. P.Beauv. (L.)","perennial"
"Brachypodium arbuscula Gay ex Knoche","perennial"
"Brachypodium retusum (Pers.) P.Beauv. P.Beauv. (Pers.)","perennial"
"Brachypodium mexicanum (Roem. & Schult.) Link Link (Roem. & Schult.)","perennial"
"Brachypodium distachyon Roem. & Schult.","annual"
"Diarrhena mandshurica Maxim.","perennial"
"Diarrhena japonica Franch. & Sav.","perennial"
"Diarrhena fauriei (Hack.) Ohwi Ohwi (Hack.)","perennial"
"Diarrhena americana P.Beauv.","perennial"
"Diarrhena obovata (Gleason) Brandenburg Brandenburg (Gleason)","perennial"
"Glyceria arkansana Fernald","perennial"
"Glyceria septentrionalis Hitchc.","perennial"
"Glyceria borealis (Nash) Batch. Batch. (Nash)","perennial"
"Glyceria acutiflora Torr.","perennial"
"Glyceria australis C.E.Hubb.","perennial"
"Glyceria declinata Bréb.","perennial"
"Glyceria fluitans (L.) R.Br. R.Br. (L.)","perennial"
"Glyceria leptostachya Buckley","perennial"
"Glyceria occidentalis (Piper) J.C.Nelson J.C.Nelson (Piper)","perennial"
"Glyceria nemoralis (R.Uechtr.) R.Uechtr. & Koern. R.Uechtr. & Koern. (R.Uechtr.)","perennial"
"Glyceria notata Chevall.","perennial"
"Pleuropogon refractus (A.Gray) Benth. Benth. (A.Gray)","perennial"
"Melica sabinei (R.Br.) Raspail Raspail (R.Br.)","no_life_form_on_database"
"Glyceria melicaria (Michx.) F.T.Hubb. F.T.Hubb. (Michx.)","perennial"
"Glyceria lithuanica (Gorski) Gorski Gorski (Gorski)","perennial"
"Glyceria elata (Nash) M.E.Jones M.E.Jones (Nash)","perennial"
"Glyceria alnasteretum Kom.","perennial"
"Glyceria canadensis (Michx.) Trin. Trin. (Michx.)","perennial"
"Glyceria striata (Lam.) Hitchc. Hitchc. (Lam.)","perennial"
"Glyceria spiculosa (F.Schmidt) Roshev. Roshev. (F.Schmidt)","perennial"
"Glyceria grandis S.Watson","perennial"
"Glyceria maxima (Hartm.) Holmb. Holmb. (Hartm.)","perennial"
"Melica imperfecta Trin.","perennial"
"Melica scabrosa Trin.","perennial"
"Melica californica Scribn.","perennial"
"Melica onoei Franch. & Sav.","perennial"
"Melica ciliata L.","perennial"
"Melica cupani Guss.","perennial"
"Melica transsilvanica Schur","perennial"
"Melica nutans L.","perennial"
"Melica picta K.Koch","perennial"
"Melica altissima L.","perennial"
"Melica uniflora Retz.","perennial"
"Melica bulbosa Porter & J.M.Coult.","perennial"
"Lycochloa avenacea Sam.","perennial"
"Schizachne purpurascens (Torr.) Swallen Swallen (Torr.)","perennial"
"Streblochaete longiarista (A.Rich.) Pilg. Pilg. (A.Rich.)","no_life_form_on_database"
"Brylkinia caudata (Munro ex A.Gray) F.Schmidt F.Schmidt (Munro ex A.Gray)","perennial"
"Stipa leucotricha Trin. & Rupr.","no_life_form_on_database"
"Stipa argentinensis Speg.","no_life_form_on_database"
"Stipa pampeana Speg.","no_life_form_on_database"
"Stipa rosengurttii Chase","no_life_form_on_database"
"Stipa sellowiana Trin. & Rupr.","no_life_form_on_database"
"Stipa arcaensis Speg.","no_life_form_on_database"
"Nassella meyeri Torres","perennial"
"Stipa clarazii Ball","no_life_form_on_database"
"Stipa pulchra Hitchc.","no_life_form_on_database"
"Stipa pfisteri Matthei","no_life_form_on_database"
"Stipa melanosperma J.Presl","no_life_form_on_database"
"Stipa brachychaeta Godr.","no_life_form_on_database"
"Stipa clandestina Hack.","no_life_form_on_database"
"Stipa caudata Trin.","no_life_form_on_database"
"Stipa viridula Trin.","no_life_form_on_database"
"Stipa cordobensis Speg.","no_life_form_on_database"
"Stipa papposa Nees","no_life_form_on_database"
"Nassella pampagrandensis (Speg.) Barkworth Barkworth (Speg.)","perennial"
"Nassella nidulans (Mez) Barkworth Barkworth (Mez)","perennial"
"Stipa tenuissima Trin.","no_life_form_on_database"
"Stipa sanluisensis Speg.","no_life_form_on_database"
"Stipa curamalalensis Speg.","no_life_form_on_database"
"Nassella trichotoma (Nees) Hack. & Arechav. Hack. & Arechav. (Nees)","perennial"
"Stipa filiculmis Delile","no_life_form_on_database"
"Stipa megapotamia Spreng. ex Trin.","no_life_form_on_database"
"Stipa tucumana Parodi","no_life_form_on_database"
"Stipa hyalina Nees","no_life_form_on_database"
"Stipa neesiana Trin. & Rupr.","no_life_form_on_database"
"Stipa manicata É.Desv.","no_life_form_on_database"
"Stipa charruana Arechav.","no_life_form_on_database"
"Stipa caespitosa Willd. ex Steud.","no_life_form_on_database"
"Nassella punensis Torres","perennial"
"Nassella pubiflora (Trin. & Rupr.) É.Desv. É.Desv. (Trin. & Rupr.)","perennial"
"Stipa brachyphylla Hitchc.","no_life_form_on_database"
"Stipa rupestris Phil.","no_life_form_on_database"
"Stipa ambigua Speg.","no_life_form_on_database"
"Stipa brachychaetoides Speg.","no_life_form_on_database"
"Nassella meyeniana (Trin. & Rupr.) Parodi Parodi (Trin. & Rupr.)","perennial"
"Stipa inconspicua J.Presl","no_life_form_on_database"
"Stipa nardoides (Phil.) Hack. Hack. (Phil.)","no_life_form_on_database"
"Nassella cabrerae Torres","perennial"
"Stipa depauperata Pilg.","no_life_form_on_database"
"Nassella chilensis (Trin.) É.Desv. É.Desv. (Trin.)","perennial"
"Stipa diegoensis Swallen","no_life_form_on_database"
"Stipa tenuis Phil.","no_life_form_on_database"
"Nassella novari Torres","perennial"
"Stipa arcuata R.E.Fr.","no_life_form_on_database"
"Stipa acuta Swallen","no_life_form_on_database"
"Stipa eminens Cav.","no_life_form_on_database"
"Stipa juncoides Speg.","perennial"
"Stipa multinodis Scribn. ex Beal","no_life_form_on_database"
"Stipa constricta Hitchc.","no_life_form_on_database"
"Stipa editorum E.Fourn.","no_life_form_on_database"
"Stipa polyclada Hack.","perennial"
"Stipa media (Speg.) Caro Caro (Speg.)","perennial"
"Stipa plumosa Trin.","perennial"
"Stipa leptostachya Griseb.","no_life_form_on_database"
"Stipa castellanosii F.A.Roig","no_life_form_on_database"
"Stipa hystricina Speg.","no_life_form_on_database"
"Stipa pseudoichu Caro","no_life_form_on_database"
"Stipa scabrifolia Torres","no_life_form_on_database"
"Stipa ichu (Ruiz & Pav.) Kunth Kunth (Ruiz & Pav.)","no_life_form_on_database"
"Stipa parishii Vasey","no_life_form_on_database"
"Stipa robusta Nutt. ex Trin. & Rupr.","no_life_form_on_database"
"Stipa lobata Swallen","no_life_form_on_database"
"Stipa curvifolia Swallen","no_life_form_on_database"
"Stipa lemmonii (Vasey) Scribn. Scribn. (Vasey)","no_life_form_on_database"
"Stipa nelsonii Scribn.","no_life_form_on_database"
"Stipa occidentalis Thurb. ex S.Watson","no_life_form_on_database"
"Stipa arida M.E.Jones","no_life_form_on_database"
"Stipa richardsonii Link","no_life_form_on_database"
"Stipa alta Swallen","no_life_form_on_database"
"Oryzopsis hymenoides (Roem. & Schult.) Ricker Ricker (Roem. & Schult.)","no_life_form_on_database"
"×Stiporyzopsis bloomeri (Bol.) B.L.Johnson B.L.Johnson (Bol.)","no_life_form_on_database"
"Oryzopsis contracta (B.L.Johnson) Shechter Shechter (B.L.Johnson)","no_life_form_on_database"
"Oryzopsis Michx._indet_sp15","no_life_form_on_database"
"Oryzopsis swallenii C.L.Hitchc. & Spellenb.","no_life_form_on_database"
"Stipa nevadensis B.L.Johnson","no_life_form_on_database"
"Stipa perplexa (Hoge & Barkworth) Wipff & S.D.Jones Wipff & S.D.Jones (Hoge & Barkworth)","no_life_form_on_database"
"Stipa scribneri Vasey","no_life_form_on_database"
"Oryzopsis webberi (Thurb.) Benth. Benth. (Thurb.)","no_life_form_on_database"
"Stipa pinetorum M.E.Jones","no_life_form_on_database"
"Stipa lettermanii Vasey","no_life_form_on_database"
"Stipa latiglumis Swallen","no_life_form_on_database"
"Oryzopsis hendersonii Vasey","no_life_form_on_database"
"Achnatherum wallowaense J.R.Maze & K.A.Robson","no_life_form_on_database"
"Stipa annua Mez","perennial"
"Stipa saposhnikowii (Roshev.) Kitag. Kitag. (Roshev.)","no_life_form_on_database"
"Stipa pelliotii Danguy","no_life_form_on_database"
"Oryzopsis chinensis Hitchc.","perennial"
"Stipa caragana Trin.","no_life_form_on_database"
"Stipa aristiglumis F.Muell.","no_life_form_on_database"
"Stipa oligostachya Hughes","no_life_form_on_database"
"Stipa gibbosa Vickery","no_life_form_on_database"
"Stipa hemipogon Benth.","no_life_form_on_database"
"Stipa nivicola J.H.Willis","no_life_form_on_database"
"Stipa L._indet_sp16","no_life_form_on_database"
"Stipa mollis R.Br.","no_life_form_on_database"
"Stipa bigeniculata Hughes","no_life_form_on_database"
"Stipa semibarbata R.Br.","no_life_form_on_database"
"Stipa exilis Vickery","no_life_form_on_database"
"Stipa flavescens Labill.","no_life_form_on_database"
"Stipa juncifolia Hughes","no_life_form_on_database"
"Stipa acrociliata Reader","no_life_form_on_database"
"Stipa platychaeta Hughes","no_life_form_on_database"
"Stipa breviglumis J.M.Black","no_life_form_on_database"
"Stipa campylachne Nees","no_life_form_on_database"
"Stipa mundula J.M.Black","no_life_form_on_database"
"Stipa trichophylla Benth.","no_life_form_on_database"
"Stipa elegantissima Labill.","no_life_form_on_database"
"Stipa eremophila Reader","no_life_form_on_database"
"Stipa crinita Gaudich.","no_life_form_on_database"
"Stipa ramosissima Trin.","no_life_form_on_database"
"Stipa centralis Vickery, S.W.L.Jacobs & J.Everett","no_life_form_on_database"
"Stipa curticoma Vickery","no_life_form_on_database"
"Stipa dongicola Vickery, S.W.L.Jacobs & J.Everett","no_life_form_on_database"
"Stipa aquarii Vickery, S.W.L.Jacobs & J.Everett","no_life_form_on_database"
"Stipa nullanulla J.Everett & S.W.L.Jacobs","no_life_form_on_database"
"Stipa nitida Summerh. & C.E.Hubb.","no_life_form_on_database"
"Stipa blackii C.E.Hubb.","no_life_form_on_database"
"Stipa scabra Lindl.","no_life_form_on_database"
"Stipa puberula Steud.","no_life_form_on_database"
"Stipa tenuifolia Steud.","no_life_form_on_database"
"Stipa pycnostachya Benth.","no_life_form_on_database"
"Stipa muelleri Tate","no_life_form_on_database"
"Stipa nodosa S.T.Blake","no_life_form_on_database"
"Stipa macalpinei Reader","no_life_form_on_database"
"Stipa compressa R.Br.","no_life_form_on_database"
"Stipa lessingiana Trin. & Rupr.","perennial"
"Stipa aphylla (Rodway) J.Townrow J.Townrow (Rodway)","no_life_form_on_database"
"Stipa L._indet_sp17","no_life_form_on_database"
"Stipa gigantea Link","no_life_form_on_database"
"Stipa capensis Thunb.","no_life_form_on_database"
"Stipa sibirica (L.) Lam. Lam. (L.)","no_life_form_on_database"
"Stipa pubicalyx Ohwi","no_life_form_on_database"
"Stipa bromoides Beck","no_life_form_on_database"
"Stipa keniensis (Pilg.) Freitag Freitag (Pilg.)","perennial"
"Stipa confusa Litv.","no_life_form_on_database"
"Stipa pekinensis Hance","no_life_form_on_database"
"Stipa brandisii Mez","no_life_form_on_database"
"Stipa inebrians Hance","no_life_form_on_database"
"Oryzopsis paradoxa Trab.","no_life_form_on_database"
"Oryzopsis virescens (Trin.) Beck Beck (Trin.)","no_life_form_on_database"
"Stipa feresetacea Vickery, S.W.L.Jacobs & J.Everett","no_life_form_on_database"
"Stipa calamagrostis (L.) Wahlenb. Wahlenb. (L.)","no_life_form_on_database"
"Stipa drummondii Steud.","no_life_form_on_database"
"Stipa parviflora Desf.","no_life_form_on_database"
"Stipa jacquemontii Jaub. & Spach","no_life_form_on_database"
"Oryzopsis miliacea (L.) Asch. & Schweinf. Asch. & Schweinf. (L.)","no_life_form_on_database"
"Pappostipa chrysophylla (É.Desv.) Romasch. Romasch. (É.Desv.)","perennial"
"Stipa ibarii Phil.","no_life_form_on_database"
"Stipa neaei Nees ex Steud.","perennial"
"Stipa humilis Cav.","no_life_form_on_database"
"Stipa barrancaensis F.A.Roig","perennial"
"Stipa speciosa Trin. & Rupr.","no_life_form_on_database"
"Stipa brevipes É.Desv.","no_life_form_on_database"
"Stipa sorianoi Parodi","no_life_form_on_database"
"Stipa atacamensis Parodi","no_life_form_on_database"
"Stipa frigida Phil.","no_life_form_on_database"
"Stipa chubutensis Speg.","no_life_form_on_database"
"Pappostipa vaginata (Phil.) Romasch. Romasch. (Phil.)","perennial"
"Stipa nicorae F.A.Roig","no_life_form_on_database"
"Stipa hieronymusii Pilg.","no_life_form_on_database"
"Stipa patagonica Speg.","no_life_form_on_database"
"Piptochaetium setosum Arechav.","no_life_form_on_database"
"Piptochaetium panicoides (Lam.) É.Desv. É.Desv. (Lam.)","perennial"
"Piptochaetium montevidense (Spreng.) Parodi Parodi (Spreng.)","perennial"
"Piptochaetium napostaense (Speg.) Hack. Hack. (Speg.)","perennial"
"Piptochaetium ruprechtianum É.Desv.","perennial"
"Piptochaetium sagasteguii Sánchez Vega","perennial"
"Piptochaetium stipoides (Trin. & Rupr.) Hack. & Arechav. Hack. & Arechav. (Trin. & Rupr.)","perennial"
"Piptochaetium leiopodum (Speg.) Henrard Henrard (Speg.)","perennial"
"Piptochaetium indutum Parodi","perennial"
"Piptochaetium uruguense Griseb.","perennial"
"Piptochaetium hackelii (Arechav.) Parodi Parodi (Arechav.)","perennial"
"Piptochaetium brachyspermum (Speg.) Parodi Parodi (Speg.)","perennial"
"Piptochaetium tovarii Sánchez Vega","perennial"
"Piptochaetium bicolor (Vahl) É.Desv. É.Desv. (Vahl)","perennial"
"Piptochaetium medium (Speg.) Torres Torres (Speg.)","perennial"
"Piptochaetium calvescens Parodi","perennial"
"Piptochaetium lasianthum Griseb.","perennial"
"Piptochaetium featherstonei (Hitchc.) Tovar Tovar (Hitchc.)","perennial"
"Piptochaetium virescens (Kunth) Parodi Parodi (Kunth)","perennial"
"Piptochaetium fimbriatum (Kunth) Hitchc. Hitchc. (Kunth)","perennial"
"Piptochaetium avenaceum (L.) Parodi Parodi (L.)","perennial"
"Piptochaetium avenacioides (Nash) Valencia & Costas Valencia & Costas (Nash)","perennial"
"Piptochaetium seleri (Pilg.) Henrard Henrard (Pilg.)","perennial"
"Stipa obtusa (Nees & Meyen) Hitchc. Hitchc. (Nees & Meyen)","perennial"
"Ortachne erectifolia (Swallen) Clayton Clayton (Swallen)","no_life_form_on_database"
"Stipa rigidiseta (Pilg.) Hitchc. Hitchc. (Pilg.)","perennial"
"Stipa mucronata Kunth","no_life_form_on_database"
"Stipa L._indet_sp18","no_life_form_on_database"
"Stipa bomanii Hauman","perennial"
"Stipa venusta Phil.","perennial"
"Aciachne flagellifera Laegaard","perennial"
"Aciachne acicularis Laegaard","perennial"
"Stipa L._indet_sp19","no_life_form_on_database"
"Stipa rosea Hitchc.","perennial"
"Aciachne pulvinata Benth.","perennial"
"Stipa hans-meyeri Pilg.","perennial"
"Stipa spartea Trin.","no_life_form_on_database"
"Stipa comata Trin. & Rupr.","no_life_form_on_database"
"Stipa curtiseta (Hitchc.) Barkworth Barkworth (Hitchc.)","no_life_form_on_database"
"Stipa neomexicana (Thurb.) Scribn. Scribn. (Thurb.)","no_life_form_on_database"
"Oryzopsis canadensis (Poiret) Torrey Torrey (Poiret)","no_life_form_on_database"
"Oryzopsis pungens (Torr. ex Spreng.) Hitchc. Hitchc. (Torr. ex Spreng.)","no_life_form_on_database"
"Oryzopsis micrantha (Trin. & Rupr.) Thurb. Thurb. (Trin. & Rupr.)","no_life_form_on_database"
"Oryzopsis exigua Thurb.","no_life_form_on_database"
"Stipa shoshoneana Curto & Douglass M.Hend.","no_life_form_on_database"
"Stipa kingii Bol.","no_life_form_on_database"
"Ortachne breviseta Hitchc.","perennial"
"Ortachne rariflora (Hook.f.) Hughes Hughes (Hook.f.)","perennial"
"Stipa L._indet_sp20","no_life_form_on_database"
"Stipa mongholica Turcz. ex Trin.","no_life_form_on_database"
"Stipa L._indet_sp21","no_life_form_on_database"
"Stipa roylei (Nees) Duthie Duthie (Nees)","no_life_form_on_database"
"Stipa porteri Rydb.","no_life_form_on_database"
"Stipa caucasica Schmalh.","perennial"
"Stipa turkestanica Hack.","perennial"
"Stipa barbata Desf.","perennial"
"Stipa iberica Martinovský","perennial"
"Stipa juncea L.","perennial"
"Stipa lagascae Roem. & Schult.","perennial"
"Stipa pennata L.","perennial"
"Stipa capillata L.","perennial"
"Stipa stipoides (Hook.f.) Veldkamp Veldkamp (Hook.f.)","no_life_form_on_database"
"Stipa breviflora Griseb.","perennial"
"Stipa bungeana Trin.","perennial"
"Stipa capillacea Keng","perennial"
"Stipa regeliana Hack.","perennial"
"Stipa purpurea Griseb.","perennial"
"Stipa subsessiliflora (Rupr.) Roshev. Roshev. (Rupr.)","perennial"
"Trikeraia hookeri (Stapf) Bor Bor (Stapf)","perennial"
"Trikeraia pappiformis (Keng) P.C.Kuo & S.L.Lu P.C.Kuo & S.L.Lu (Keng)","perennial"
"Oryzopsis asperifolia Michx.","perennial"
"Stipa splendens Trin.","no_life_form_on_database"
"Psammochloa villosa (Trin.) Bor Bor (Trin.)","perennial"
"Stipa chingii Hitchc.","perennial"
"Ampelodesmos mauritanicus (Poir.) T.Durand & Schinz T.Durand & Schinz (Poir.)","perennial"
"Oryzopsis hilariae (Pazij) Uniyal Uniyal (Pazij)","no_life_form_on_database"
"Oryzopsis lateralis (Munro ex Regel) Stapf Stapf (Munro ex Regel)","no_life_form_on_database"
"Oryzopsis vicaria Grig.","no_life_form_on_database"
"Oryzopsis angustifolia (Regel) Kitam. Kitam. (Regel)","no_life_form_on_database"
"Oryzopsis sphacelata (Boiss. & Buhse) Hack. Hack. (Boiss. & Buhse)","no_life_form_on_database"
"Oryzopsis sogdiana Grig.","no_life_form_on_database"
"Oryzopsis molinioides (Boiss.) Hack. Hack. (Boiss.)","no_life_form_on_database"
"Oryzopsis gracilis (Mez) Pilg. Pilg. (Mez)","no_life_form_on_database"
"Oryzopsis songarica (Trin. & Rupr.) B.Fedtsch. B.Fedtsch. (Trin. & Rupr.)","no_life_form_on_database"
"Oryzopsis ferganensis Litv.","no_life_form_on_database"
"Oryzopsis munroi Stapf ex Hook.f.","no_life_form_on_database"
"Oryzopsis alpestris Grig.","no_life_form_on_database"
"Oryzopsis latifolia Roshev.","no_life_form_on_database"
"Oryzopsis aequiglumis Duthie ex Hook.f.","no_life_form_on_database"
"Oryzopsis holciformis (M.Bieb.) Hack. Hack. (M.Bieb.)","no_life_form_on_database"
"Oryzopsis coerulescens Trab.","no_life_form_on_database"
"Stipa stillmanii Bol.","no_life_form_on_database"
"Oryzopsis obtusa Stapf ex Oliv.","no_life_form_on_database"
"Stipa coreana Honda","no_life_form_on_database"
"Oryzopsis racemosa (Sm.) Ricker, 1906 Ricker, 1906 (Sm.)","no_life_form_on_database"
"Stipa tenacissima L.","no_life_form_on_database"
"Stephanachne monandra (P.C.Kuo & S.L.Lu) P.C.Kuo & S.L.Lu P.C.Kuo & S.L.Lu (P.C.Kuo & S.L.Lu)","no_life_form_on_database"
"Sinochasea trigyna Keng","perennial"
"Stephanachne nigrescens Keng","perennial"
"Stephanachne pappophorea (Hack.) Keng Keng (Hack.)","no_life_form_on_database"
"Phaenosperma globosum Munro ex Oliv.","perennial"
"Anisopogon avenaceus R.Br.","perennial"
"Duthiea brachypodium (P.Candargy) Keng & Keng f. Keng & Keng f. (P.Candargy)","perennial"
"Metcalfia mexicana (Scribn.) Conert Conert (Scribn.)","perennial"
"Metcalfia compacta (Boiss. & Heldr.) Clayton Clayton (Boiss. & Heldr.)","no_life_form_on_database"
"Lygeum spartum Loefl. ex L.","perennial"
"Nardus stricta L.","perennial"
"Pseudodanthonia himalaica (Hook.f.) Bor & C.E.Hubb. Bor & C.E.Hubb. (Hook.f.)","perennial"
"Brachyelytrum aristosum (Michx.) Trel., Branner & Coville Trel., Branner & Coville (Michx.)","perennial"
"Brachyelytrum erectum (Schreb.) P.Beauv. P.Beauv. (Schreb.)","perennial"
"Gigantochloa levis (Blanco) Merr. Merr. (Blanco)","perennial"
"Dendrocalamus barbatus Hsueh & D.Z.Li","perennial"
"Dendrocalamus membranaceus Munro","perennial"
"Dendrocalamus elegans (Ridl.) Holttum Holttum (Ridl.)","perennial"
"Dendrocalamus hamiltonii Nees & Arn. ex Munro","perennial"
"Bambusa oliveriana Gamble","perennial"
"Maclurochloa montana (Ridl.) K.M.Wong K.M.Wong (Ridl.)","perennial"
"Dendrocalamus khoonmengii Sungkaew, Teerawat. & Hodk.","perennial"
"Dendrocalamus strictus (Roxb.) Nees Nees (Roxb.)","perennial"
"Gigantochloa atter (Hassk.) Kurz Kurz (Hassk.)","perennial"
"Dendrocalamus tsiangii (McClure) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (McClure)","perennial"
"Dendrocalamus semiscandens Hsueh & D.Z.Li","no_life_form_on_database"
"Dendrocalamus farinosus (Keng & Keng f.) L.C.Chia & H.L.Fung L.C.Chia & H.L.Fung (Keng & Keng f.)","perennial"
"Dendrocalamus jianshuiensis Hsueh & D.Z.Li","perennial"
"Dendrocalamus tomentosus Hsueh & D.Z.Li","perennial"
"Dendrocalamus peculiaris Hsueh & D.Z.Li","perennial"
"Bambusa valida (Q.H.Dai) W.T.Lin W.T.Lin (Q.H.Dai)","perennial"
"Melocalamus arrectus T.P.Yi","perennial"
