species,life_form,source,notes_1,notes_2
Solanum acroscopicum Ochoa,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum multiinterruptum Bitter,no_life_form_on_database,,,
Solanum moscopanum Hawkes,no_life_form_on_database,,,
Solanum piurae Bitter,no_life_form_on_database,,,
Solanum immite Dunal,no_life_form_on_database,,,
Solanum pascoense Ochoa,no_life_form_on_database,,,
Solanum pinnatisectum Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum chomatophilum Bitter,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum scabrifolium Ochoa,no_life_form_on_database,https://solanaceaesource.myspecies.info,manually_curated,shrub
Solanum cardiophyllum Lindl.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum ehrenbergii (Bitter) Rydb. Rydb. (Bitter),perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum polyadenium Greenm.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum clarum Correll,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum morelliforme Bitter & Münch,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum bulbocastanum Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum jamesii Torr.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum cheesmaniae (Riley) Fosberg Fosberg (Riley),perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum pimpinellifolium L.,no_life_form_on_database,,,
Solanum lycopersicum L.,perennial,,,
Solanum galapagense S.C.Darwin & Peralta,perennial,https://solanaceaesource.myspecies.info,manually_curated,
"Solanum chmielewskii (C.M.Rick, Kesicki, Fobes & M.Holle) D.M.Spooner, G.J.Anderson & R.K.Jansen D.M.Spooner, G.J.Anderson & R.K.Jansen (C.M.Rick, Kesicki, Fobes & M.Holle)",perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum pennellii Correll,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum chilense Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum peruvianum L.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum habrochaites S.Knapp & D.M.Spooner,perennial,https://solanaceaesource.myspecies.info,manually_curated,"""woody vine"""
"Solanum neorickii D.M.Spooner, G.J.Anderson & R.K.Jansen",perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum juglandifolium Humb. & Bonpl. ex Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,liana
Solanum ochranthum Humb. & Bonpl. ex Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,woody vine
Solanum lycopersicoides Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum sitiens I.M.Johnst.,no_life_form_on_database,,,
Solanum etuberosum Lindl.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum palustre Poepp. ex Schltdl.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum appendiculatum Humb. & Bonpl. ex Dunal,no_life_form_on_database,,,
Solanum brevifolium Humb. & Bonpl. ex Dunal,no_life_form_on_database,,,
Solanum caripense Humb. & Bonpl. ex Dunal,no_life_form_on_database,,,
Solanum fraxinifolium Dunal,no_life_form_on_database,,,
Solanum taeniotrichum Correll,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum muricatum Aiton,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrub
Solanum anceps Ruiz & Pav.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum conicum Ruiz & Pav.,perennial,https://solanaceaesource.myspecies.info,manually_curated,"""Prostrate, sprawling, or erect herbaceous resprouter"""
Solanum angustialatum Bitter,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum chamaepolybotryon Bitter,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum mite Ruiz & Pav.,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrub
Solanum incurvum Ruiz & Pav.,no_life_form_on_database,,,
Solanum ternatum Ruiz & Pav.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum savanillense Bitter,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrub
Solanum phaseoloides Pol.,no_life_form_on_database,,,
Solanum evolvulifolium Greenm.,perennial,https://solanaceaesource.myspecies.info,manually_curated,woody vine
Solanum montanum L.,no_life_form_on_database,,,
Solanum paposanum Phil.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum multifidum Lam.,annual,https://solanaceaesource.myspecies.info,manually_curated,
Solanum americanum Mill.,annual,https://solanaceaesource.myspecies.info,manually_curated,
Solanum nigrum L.,annual,,,
Solanum ptychanthum Dunal,no_life_form_on_database,,,
Solanum tredecimgranum Bitter,no_life_form_on_database,,,
Solanum opacum A.Br. & C.D.Bouché,annual,,,
Solanum retroflexum Dunal,annual,https://solanaceaesource.myspecies.info,manually_curated,
Solanum scabrum Mill.,annual,https://solanaceaesource.myspecies.info,manually_curated,cultivated - annual habit may come from cultivation
Solanum villosum Mill.,annual,,,
Solanum annuum C.V.Morton,annual,https://solanaceaesource.myspecies.info,manually_curated,
Solanum enantiophyllanthum Bitter,no_life_form_on_database,,,
Solanum fiebrigii Bitter,no_life_form_on_database,,,
Solanum pallidum Rusby,no_life_form_on_database,,,
Solanum physalifolium Rusby,no_life_form_on_database,,,
Solanum triflorum Nutt.,annual,https://solanaceaesource.myspecies.info,manually_curated,
Solanum riojense Bitter,no_life_form_on_database,,,
Solanum caesium Griseb.,no_life_form_on_database,,,
Solanum palitans C.V.Morton,annual,https://solanaceaesource.myspecies.info,manually_curated,
Solanum tripartitum Dunal,no_life_form_on_database,,,
Solanum lyratum Thunb.,no_life_form_on_database,,,
Solanum wallacei (A.Gray) Parish Parish (A.Gray),no_life_form_on_database,,,
Solanum dulcamara L.,perennial,https://solanaceaesource.myspecies.info,manually_curated,woody vine
Solanum amygdalifolium Steud.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum crispum Ruiz & Pav.,perennial,https://solanaceaesource.myspecies.info,manually_curated,"""Shrubs or small trees"""
Solanum laxum Spreng.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum aligerum Schltdl.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum nitidum Ruiz & Pav.,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrubs or trees
Solanum pubigerum Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum uncinellum Lindl.,perennial,https://solanaceaesource.myspecies.info,manually_curated,woody vines
Solanum calileguae Cabrera,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum aviculare G.Forst.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum multivenosum Symon,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrub
Solanum laciniatum Aiton,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum linearifolium Geras. ex Symon,no_life_form_on_database,,,
Solanum vescum F.Muell.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum simile F.Muell.,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrub
Solanum symonii H.Eichler,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum capsiciforme (Domin) Baylis Baylis (Domin),perennial,https://solanaceaesource.myspecies.info,manually_curated,"""short lived"""
Solanum herculeum Bohs,no_life_form_on_database,,,
Solanum trisectum Dunal,no_life_form_on_database,,,
Solanum aggregatum Jacq.,no_life_form_on_database,,,
Solanum guineense L.,perennial,https://solanaceaesource.myspecies.info,manually_curated,"""shrub"""
Solanum nakurense C.H.Wright,no_life_form_on_database,,,
Solanum terminale Forssk.,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum quadrangulare Thunb.,no_life_form_on_database,,,
Solanum valdiviense Dunal,perennial,https://solanaceaesource.myspecies.info,manually_curated,
Solanum monarchostemon S.Knapp,no_life_form_on_database,,,
Solanum thelopodium Sendtn.,perennial,https://solanaceaesource.myspecies.info,manually_curated,shrub
Jaltomata dendroidea S.Leiva & Mione,perennial,,,
Jaltomata guillermo-guerrae Mione & S.Leiva,perennial,kubtziki,manually_curated,
Jaltomata sanchez-vegae S.Leiva & Mione,perennial,,,
Jaltomata ventricosa (Baker) Mione Mione (Baker),perennial,,,
Jaltomata tayabambae S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata weberbaueri (Dammer) Mione Mione (Dammer),perennial,,,
Jaltomata yacheri S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata herrerae (C.V.Morton) Mione Mione (C.V.Morton),perennial,,,
Jaltomata bernardelloana S.Leiva & Mione,perennial,,,
Jaltomata sagastegui Mione,perennial,kubtziki,manually_curated,
Jaltomata nigricolor S.Leiva & Mione,perennial,,,
Jaltomata paneroi Mione & S.Leiva,perennial,,,
Jaltomata chotanae S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata lanata S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata lojae Mione,perennial,kubtziki,manually_curated,
Jaltomata aspera (Ruiz & Pav.) Mione Mione (Ruiz & Pav.),perennial,,,
Jaltomata lomana Mione & S.Leiva,perennial,kubtziki,manually_curated,
Jaltomata mionei S.Leiva & Quip.,perennial,,,
Jaltomata truxillana S.Leiva & Mione,perennial,,,
Jaltomata cajacayensis S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata bicolor (Ruiz & Pav.) Mione Mione (Ruiz & Pav.),perennial,kubtziki,manually_curated,
Jaltomata umbellata (Ruiz & Pav.) Mione & M.Nee Mione & M.Nee (Ruiz & Pav.),perennial,,,
Jaltomata dentata (Ruiz & Pav.) Benitez Benitez (Ruiz & Pav.),perennial,kubtziki,manually_curated,
Jaltomata biflora (Ruiz & Pav.) Benitez Benitez (Ruiz & Pav.),perennial,kubtziki,manually_curated,
Jaltomata contumacensis S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata leivae Mione,perennial,,,
Jaltomata yungayensis Mione & S.Leiva,perennial,,,
Jaltomata viridiflora (Kunth) M.Nee & Mione M.Nee & Mione (Kunth),perennial,,,
Jaltomata lezamae S.Leiva & Mione,perennial,,,
Jaltomata sinuosa (Miers) Mione Mione (Miers),perennial,kubtziki,manually_curated,
Jaltomata andersonii Mione,perennial,kubtziki,manually_curated,
Jaltomata oppositifolia S.Leiva & Mione,perennial,kubtziki,manually_curated,
Jaltomata salpoensis S.Leiva & Mione,perennial,,,
Jaltomata antillana (Krug & Urb.) D' Arcy D' Arcy (Krug & Urb.),annual,,,
Jaltomata auriculata (Miers) Mione Mione (Miers),perennial,kubtziki,manually_curated,
Jaltomata bohsiana Mione & D.M.Spooner,perennial,kubtziki,manually_curated,
Jaltomata procumbens (Cav.) J.L.Gentry J.L.Gentry (Cav.),perennial,,,
Jaltomata chihuahuensis (Bitter) Mione & R.Bye Mione & R.Bye (Bitter),perennial,kubtziki,manually_curated,
"Jaltomata grandiflora (B.L.Rob. & Greenm.) D' Arcy, Mione & T.Davis D' Arcy, Mione & T.Davis (B.L.Rob. & Greenm.)",perennial,kubtziki,manually_curated,
Jaltomata darcyana Mione,perennial,,,
Jaltomata repandidentata (Dunal) Hunz. Hunz. (Dunal),perennial,,,
Physalis mollis Nutt.,perennial,,,
Physalis viscosa L.,perennial,,,
Physalis cinerascens Hitchc.,perennial,,,
Physalis pumila Nutt.,no_life_form_on_database,,,
Physalis angustifolia Nutt.,perennial,,,
Physalis walteri Nutt.,perennial,,,
Physalis arenicola Kearney,no_life_form_on_database,,,
Physalis heterophylla Nees,annual,,,
Physalis virginiana Mill.,perennial,,,
Physalis lanceolata Michx.,no_life_form_on_database,,,
Physalis angulata L.,annual,,,
Physalis pubescens L.,annual,,,
Physalis lagascae Roem. & Schult.,annual,,,
Physalis cordata Mill.,annual,,,
Physalis ignota Britton,annual,,,
Physalis minima L.,no_life_form_on_database,,,
Physalis pruinosa L.,annual,,,
Physalis coztomatl Moc. & Sessé ex Dunal,no_life_form_on_database,,,
Physalis minimaculata Waterf.,no_life_form_on_database,,,
Physalis campanulata Brandegee,no_life_form_on_database,,,
Physalis greenmanii Waterf.,no_life_form_on_database,,,
Physalis caudella Standl.,perennial,,,
Physalis hederifolia A.Gray,perennial,,,
Physalis sordida Fernald,no_life_form_on_database,,,
Physalis glutinosa Schltdl.,no_life_form_on_database,,,
Physalis longifolia Nutt.,perennial,,,
Physalis angustiphysa Waterf.,no_life_form_on_database,,,
Physalis lassa Standl. & Steyerm.,no_life_form_on_database,,,
Physalis peruviana L.,perennial,,,
Physalis nicandroides Schltdl.,annual,,,
Physalis patula Mill.,no_life_form_on_database,,,
Physalis microcarpa Urb. & Ekman,no_life_form_on_database,,,
Physalis philadelphica Lam.,annual,,,
Physalis acutifolia (Miers) Sandwith Sandwith (Miers),annual,,,
Physalis crassifolia Benth.,perennial,,,
Chamaesaracha coronopus (Dunal) A.Gray A.Gray (Dunal),perennial,,,
Chamaesaracha sordida (Dunal) A.Gray A.Gray (Dunal),perennial,,,
Physalis arborescens L.,no_life_form_on_database,,,
Physalis melanocystis (B.L.Rob.) Bitter Bitter (B.L.Rob.),annual,,,
Physalis microphysa A.Gray,no_life_form_on_database,,,
Quincula lobata (Torr.) Raf. Raf. (Torr.),perennial,,,
Physalis alkekengi L.,no_life_form_on_database,,,
Physalis carpenteri Riddell ex Rydb.,no_life_form_on_database,,,
Witheringia meiantha (Donn.Sm.) Hunz. Hunz. (Donn.Sm.),perennial,,,
Witheringia solanacea L'Hér.,perennial,,,
Witheringia macrantha (Standl. & Morton) Hunz. Hunz. (Standl. & Morton),no_life_form_on_database,,,
Brachistus stramonifolius (Kunth) Miers Miers (Kunth),perennial,,,
Leucophysalis viscosa (Schrad.) Hunz. Hunz. (Schrad.),no_life_form_on_database,,,
Tzeltalia amphitricha (Bitter) E.Estrada & M.Martínez E.Estrada & M.Martínez (Bitter),perennial,kubtizki,manually_curated,
Tzeltalia calidaria (Standl. & Steyerm.) E.Estrada & M.Martínez E.Estrada & M.Martínez (Standl. & Steyerm.),perennial,kubtizki,manually_curated,
Leucophysalis grandiflora (Hook.) Rydb. Rydb. (Hook.),annual,,,
Leucophysalis nana (A.Gray) Averett Averett (A.Gray),perennial,,,
Oryctes nevadensis S.Watson,annual,,,
Iochroma cyaneum (Lindl.) G.H.M.Lawr. & J.M.Tucker G.H.M.Lawr. & J.M.Tucker (Lindl.),perennial,,,
Iochroma loxense (Kunth) Miers Miers (Kunth),perennial,,,
Iochroma cornifolium (Kunth) Miers Miers (Kunth),perennial,,,
Acnistus arborescens (L.) Schltdl. Schltdl. (L.),perennial,kubtziki,manually_curated,
"Iochroma stenanthum S.Leiva, Quip. & N.W.Sawyer",perennial,kubtziki,manually_curated,"""shrubs"""
Iochroma ellipticum (Hook.fil.) Hunz. Hunz. (Hook.fil.),perennial,kubtziki,manually_curated,"""shrubs"""
Iochroma confertiflorum (Miers) Hunz. Hunz. (Miers),perennial,,,
Iochroma edule S.Leiva,perennial,,,
Iochroma salpoanum S.Leiva & Lezama,perennial,,,
Iochroma lehmannii Bitter,perennial,,,
Iochroma squamosum S.Leiva & Quip.,perennial,,,
Iochroma calycina Benth.,perennial,,,
Iochroma fuchsioides (Kunth) Miers Miers (Kunth),perennial,,,
Iochroma gesnerioides (Kunth) Miers Miers (Kunth),perennial,,,
Iochroma nitidum S.Leiva & Quip.,perennial,,,
Iochroma umbellatum (Ruiz & Pav.) Hunz. Hunz. (Ruiz & Pav.),perennial,kubtziki,manually_curated,"""shrubs"""
Iochroma grandiflorum Benth.,perennial,kubtziki,manually_curated,"""shrubs"""
Eriolarynx lorentzii (Dammer) Hunz. Hunz. (Dammer),perennial,,,
Iochroma australe Griseb.,perennial,kubtziki,manually_curated,"""shrubs"""
Eriolarynx fasciculata (Miers) Hunz. Hunz. (Miers),perennial,,,
Dunalia brachyacantha Miers,perennial,,,
Iochroma parvifolium (Roem. & Schult.) D' Arcy D' Arcy (Roem. & Schult.),perennial,kubtziki,manually_curated,"""shrubs"""
Vassobia breviflora (Sendtn.) Hunz. Hunz. (Sendtn.),perennial,,,
Vassobia dichotoma (Rusby) Bitter Bitter (Rusby),perennial,,,
Dunalia spinosa (Meyen) Dammer Dammer (Meyen),perennial,,,
Dunalia obovata (Ruiz & Pav.) Dammer Dammer (Ruiz & Pav.),perennial,,,
Dunalia spathulata (Ruiz & Pav.) Dammer Dammer (Ruiz & Pav.),perennial,,,
Saracha punctata Ruiz & Pav.,perennial,,,
Saracha quitensis (Hook.) Miers Miers (Hook.),perennial,,,
Dunalia solanacea Kunth,no_life_form_on_database,,,
Deprea Raf._indet_sp1,no_life_form_on_database,,,
Larnax subtriflora (Ruiz & Pav.) Miers Miers (Ruiz & Pav.),perennial,kubtziki,manually_curated,
Larnax sachapapa Hunz.,perennial,kubtziki,manually_curated,
Larnax sylvarum (Standl. & C.V.Morton) N.W.Sawyer N.W.Sawyer (Standl. & C.V.Morton),perennial,kubtziki,manually_curated,
Deprea bitteriana (Werderm.) N.W.Sawyer & Benítez N.W.Sawyer & Benítez (Werderm.),perennial,,,
Deprea paneroi Benítez & M.Martínez,perennial,protologue,manually_curated,"""shrubs"""
"Larnax dilloniana S.Leiva, Quip. & N.W.Sawyer",perennial,kubtziki,manually_curated,
Larnax hawkesii Hunz.,perennial,kubtziki,manually_curated,
Larnax nieva S.Leiva & N.W.Sawyer,perennial,kubtziki,manually_curated,
Larnax psilophyta N.W.Sawyer,perennial,kubtziki,manually_curated,
Larnax purpurea S.Leiva,perennial,kubtziki,manually_curated,
Larnax suffruticosa (Dammer) Hunz. Hunz. (Dammer),perennial,kubtziki,manually_curated,
Deprea orinocensis (Kunth) Raf. Raf. (Kunth),perennial,,,
Larnax parviflora N.W.Sawyer & S.Leiva,perennial,kubtziki,manually_curated,
Larnax peruviana (Zahlbr.) Hunz. Hunz. (Zahlbr.),perennial,kubtziki,manually_curated,
Withania coagulans (Stocks) Dunal Dunal (Stocks),perennial,,,
Withania somnifera (L.) Dunal Dunal (L.),perennial,,,
Mellissia begoniifolia (Roxb.) Hook.fil. Hook.fil. (Roxb.),no_life_form_on_database,,,
Discopodium penninervium Hochst.,perennial,,,
Nothocestrum latifolium A.Gray,perennial,,,
Nothocestrum longifolium A.Gray,perennial,,,
Athenaea pogogena (Moric.) Sendtn. Sendtn. (Moric.),perennial,kubtziki,manually_curated,
Athenaea Sendtn._indet_sp2,perennial,kubtziki,manually_curated,
Aureliana fasciculata (Vell.) Sendtn. Sendtn. (Vell.),perennial,kubtziki,manually_curated,
Cuatresia exiguiflora (D' Arcy) Hunz. Hunz. (D' Arcy),perennial,,,
Cuatresia riparia (Kunth) Hunz. Hunz. (Kunth),perennial,,,
Witheringia cuneata (Standl.) Hunz. Hunz. (Standl.),no_life_form_on_database,,,
Capsicum frutescens L.,perennial,,,
Capsicum galapagoense Hunz.,perennial,,,
Capsicum chinense Jacq.,perennial,,,
Capsicum annuum L.,annual,,,
Capsicum baccatum L.,perennial,,,
Capsicum coccineum (Rusby) Hunz. Hunz. (Rusby),perennial,,,
Capsicum chacoense Hunz.,perennial,,,
"Capsicum tovarii Eshbaugh, P.G.Sm. & Nickrent",no_life_form_on_database,,,
Capsicum pubescens Ruiz & Pav.,perennial,,,
Capsicum cardenasii Heiser & P.G.Sm.,no_life_form_on_database,,,
Capsicum eximium Hunz.,perennial,,,
Capsicum ceratocalyx M.Nee,no_life_form_on_database,,,
Capsicum minutiflorum (Rusby) Hunz. Hunz. (Rusby),no_life_form_on_database,,,
Capsicum flexuosum Sendtn.,perennial,,,
Capsicum hunzikerianum Barboza & Bianch.,no_life_form_on_database,,,
Capsicum recurvatum Witasek,perennial,,,
Capsicum schottianum Sendtn.,no_life_form_on_database,,,
Capsicum pereirae Barboza & Bianch.,no_life_form_on_database,,,
Capsicum villosum Sendtn.,no_life_form_on_database,,,
Capsicum campylopodium Sendtn.,annual, https://doi.org/10.1093/aob/mcg105,manually_curated,"""probably annual"""
Capsicum ciliatum (Kunth) Kuntze Kuntze (Kunth),no_life_form_on_database,,,
Capsicum rhomboideum (Dunal) Kuntze Kuntze (Dunal),perennial,,,
Capsicum lanceolatum (Greenm. ex Donn.Sm.) Morton & Standl. Morton & Standl. (Greenm. ex Donn.Sm.),perennial,,,
Capsicum geminifolium (Dammer) Hunz. Hunz. (Dammer),perennial,,,
Capsicum lycianthoides Bitter,no_life_form_on_database,,,
Lycianthes dejecta (Fernald) Bitter Bitter (Fernald),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes peduncularis (Schltdl.) Bitter Bitter (Schltdl.),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes rzedowskii E.Dean,perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes moziniana (Dunal) Bitter Bitter (Dunal),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes acapulcensis (Baill.) D' Arcy D' Arcy (Baill.),perennial,,,
Lycianthes ciliolata (Mart. & Galeotti) Bitter Bitter (Mart. & Galeotti),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes asarifolia (Kunth & Bouché) Bitter Bitter (Kunth & Bouché),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes acutifolia (Ruiz & Pav.) Bitter Bitter (Ruiz & Pav.),perennial,,,
Lycianthes inaequilatera (Rusby) Bitter Bitter (Rusby),perennial,,,
Lycianthes amatitlanensis (Coult. & Donn.Sm.) Bitter Bitter (Coult. & Donn.Sm.),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes radiata (Sendtn.) Bitter Bitter (Sendtn.),perennial,,,
Lycianthes jelskii (Zahlbr.) Bitter Bitter (Zahlbr.),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes fasciculata (Rusby) Bitter Bitter (Rusby),perennial,,,
Lycianthes saltensis Bitter,perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes lycioides (L.) Hassl. Hassl. (L.),perennial,,,
Lycianthes rantonnei (Carrière) Bitter Bitter (Carrière),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes geminiflora Bitter,perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes heteroclita (Sendtn.) Bitter Bitter (Sendtn.),perennial,,,
Lycianthes tricolor (Moc. & Sessé ex Dunal) Bitter Bitter (Moc. & Sessé ex Dunal),perennial,,,
Lycianthes stephanocalyx Bitter,perennial,,,
Lycianthes lenta (Cav.) Bitter Bitter (Cav.),perennial,,,
Lycianthes jalicensis E.Dean,perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes surotatensis Gentry,perennial,,,
Lycianthes nitida Bitter,perennial,,,
Lycianthes furcatistellata Bitter,perennial,,,
Lycianthes multiflora Bitter,perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes glandulosa (Ruiz & Pav.) Bitter Bitter (Ruiz & Pav.),perennial,,,
Lycianthes pseudolycioides (Chodat & Hassl.) Bitter Bitter (Chodat & Hassl.),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes beckneriana D' Arcy,perennial,,,
Lycianthes pringlei (B.L.Rob. & Greenm.) Bitter Bitter (B.L.Rob. & Greenm.),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes sanctaeclarae (Greenm.) D' Arcy D' Arcy (Greenm.),perennial,,,
Lycianthes synanthera (Sendtn.) Bitter Bitter (Sendtn.),perennial,,,
Lycianthes biflora (Lour.) Bitter Bitter (Lour.),perennial,,,
Lycianthes denticulata (Blume) Bitter Bitter (Blume),perennial,kubtziki,manually_curated,"""Shrubs, trees, vines or perennial herbs"""
Lycianthes lysimachioides (Wall.) Bitter Bitter (Wall.),perennial,,,
Lycianthes shanesii (F.Muell.) A.R.Bean A.R.Bean (F.Muell.),perennial,,,
Nectouxia formosa Kunth,no_life_form_on_database,,,
Salpichroa origanifolia (Lam.) Baill. Baill. (Lam.),perennial,,,
Datura ceratocaula Ortega,annual,,,
Datura rosei Saff.,no_life_form_on_database,,,
Datura laevis Bertol.,no_life_form_on_database,,,
Datura bernhardii Lundstr.,no_life_form_on_database,,,
Datura stramonium L.,annual,,,
Datura ferox L.,annual,,,
Datura quercifolia Kunth,annual,,,
Datura innoxia Mill.,annual,,,
Datura leichhardtii Benth.,annual,,,
Datura discolor Bernh.,annual,,,
Datura metel L.,annual,,,
Brugmansia arborea (L.) Lagerh. Lagerh. (L.),perennial,,,
Brugmansia aurea Lagerh.,perennial,,,
Brugmansia sanguinea (Ruiz & Pav.) D.Don D.Don (Ruiz & Pav.),perennial,,,
Iochroma cardenasianum Hunz.,perennial,kubtziki,manually_curated,"""shrubs"""
Nicandra physalodes Scop.,annual,,,
Mandragora autumnalis Bertol.,perennial,,,
Mandragora turcomanica Mizg.,perennial,,,
Mandragora officinarum L.,perennial,kubtziki,manually_curated,"""Perennial rosette-forming herbs, with fleshy, thick taproots"""
Mandragora caulescens C.B.Clarke,perennial,,,
Mandragora chinghaiensis Kuang & A.M.Lu,perennial,kubtziki,manually_curated,"""Perennial rosette-forming herbs, with fleshy, thick taproots"""
Trianaea Planch. & Linden_indet_sp3,perennial,kubtizki,manually_curated,
Trianaea speciosa (Drake) Soler. Soler. (Drake),perennial,kubtizki,manually_curated,
Juanulloa mexicana (Schltdl.) Miers Miers (Schltdl.),perennial,,,
Markea panamensis Standl.,perennial,kubtziki,manually_curated,"""Epiphytic, shrubs or small trees, frequently with root tuberosities"""
Markea ulei (Dammer) Cuatrec. Cuatrec. (Dammer),perennial,kubtziki,manually_curated,"""Epiphytic, shrubs or small trees, frequently with root tuberosities"""
Merinthopodium neuranthum Donn.Sm.,perennial,,,
Dyssochroma viridiflora (Sims) Miers Miers (Sims),perennial,,,
Solandra brachycalyx Kuntze,perennial,,,
Solandra grandiflora Sw.,perennial,,,
Schultesianthus leucanthus (Donn.Sm.) Hunz. Hunz. (Donn.Sm.),perennial,,,
Schultesianthus megalandrus (Dunal) Hunz. Hunz. (Dunal),perennial,,,
Exodeconus miersii (Hook.fil.) D' Arcy D' Arcy (Hook.fil.),annual,,,
Lycium andersonii A.Gray,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium berlandieri Dunal,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium exsertum A.Gray,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium fremontii A.Gray,perennial,,,
Lycium parishii A.Gray,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium torreyi A.Gray,perennial,,,
Lycium texanum Correll,perennial,,,
Lycium athium Bernardello,perennial,,,
Lycium minimum C.L.Hitchc.,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium americanum Jacq.,perennial,,,
Lycium infaustum Miers,perennial,,,
Lycium elongatum Miers,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium carolinianum Walter,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium sandwicense A.Gray,perennial,,,
Lycium rachidocladum Dunal,perennial,,,
Lycium tenuispinosum Miers,perennial,,,
Lycium brevipes Benth.,perennial,,,
Lycium cuneatum Dammer,perennial,,,
Lycium morongii Britton,perennial,kubtziki,manually_curated,"""Mostly shrubs, usually with cauline spines"""
Lycium cestroides Schltdl.,perennial,,,
