"species","life_form"
"Cremosperma maculatum","perennial"
"Anetanthus gracilis","perennial"
"Gasteranthus atratus","perennial"
"Gasteranthus tenellus","perennial"
"Gasteranthus carinatus","perennial"
"Gasteranthus glaber","perennial"
"Gasteranthus leopardus","perennial"
"Gasteranthus quitensis","perennial"
"Gasteranthus villosus","perennial"
"Gasteranthus lateralis","perennial"
"Gasteranthus mutabilis","perennial"
"Gasteranthus corallinus","perennial"
"Gasteranthus crispus","perennial"
"Napeanthus costaricensis","no_life_form_on_database"
"Napeanthus bracteatus","perennial"
"Napeanthus apodemus","perennial"
"Napeanthus rupicola","no_life_form_on_database"
"Napeanthus subacaulis","annual"
"Napeanthus jelskii","no_life_form_on_database"
"Napeanthus reitzii","perennial"
"Napeanthus primulifolius","perennial"
"Napeanthus riparius","no_life_form_on_database"
"Napeanthus robustus","no_life_form_on_database"
"Titanotrichum oldhamii","perennial"
"Sanango racemosum","perennial"
