"species","life_form","source","notes_1","notes_2"
"Solanum mite","perennial","https://solanaceaesource.myspecies.info","manually_curated","shrub"
"Solanum incurvum","no_life_form_on_database","","",""
"Solanum ternatum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum savanillense","perennial","https://solanaceaesource.myspecies.info","manually_curated","shrub"
"Solanum phaseoloides","no_life_form_on_database","","",""
"Solanum evolvulifolium","perennial","https://solanaceaesource.myspecies.info","manually_curated","woody vine"
"Solanum montanum","no_life_form_on_database","","",""
"Solanum paposanum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum multifidum","annual","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum americanum","annual","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum nigrum","annual","","",""
"Solanum ptychanthum","no_life_form_on_database","","",""
"Solanum tredecimgranum","no_life_form_on_database","","",""
"Solanum opacum","annual","","",""
"Solanum retroflexum","annual","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum scabrum","annual","https://solanaceaesource.myspecies.info","manually_curated","cultivated - annual habit may come from cultivation"
"Solanum villosum","annual","","",""
"Solanum annuum","annual","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum enantiophyllanthum","no_life_form_on_database","","",""
"Solanum fiebrigii","no_life_form_on_database","","",""
"Solanum pallidum","no_life_form_on_database","","",""
"Solanum physalifolium","no_life_form_on_database","","",""
"Solanum triflorum","annual","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum riojense","no_life_form_on_database","","",""
"Solanum caesium","no_life_form_on_database","","",""
"Solanum palitans","annual","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum tripartitum","no_life_form_on_database","","",""
"Solanum lyratum","no_life_form_on_database","","",""
"Solanum wallacei","no_life_form_on_database","","",""
"Solanum dulcamara","perennial","https://solanaceaesource.myspecies.info","manually_curated","woody vine"
"Solanum amygdalifolium","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum crispum","perennial","https://solanaceaesource.myspecies.info","manually_curated","""Shrubs or small trees"""
"Solanum laxum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum aligerum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum nitidum","perennial","https://solanaceaesource.myspecies.info","manually_curated","shrubs or trees"
"Solanum pubigerum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum uncinellum","perennial","https://solanaceaesource.myspecies.info","manually_curated","woody vines"
"Solanum calileguae","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum aviculare","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum multivenosum","perennial","https://solanaceaesource.myspecies.info","manually_curated","shrub"
"Solanum laciniatum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum linearifolium","no_life_form_on_database","","",""
"Solanum vescum","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum simile","perennial","https://solanaceaesource.myspecies.info","manually_curated","shrub"
"Solanum symonii","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum capsiciforme","perennial","https://solanaceaesource.myspecies.info","manually_curated","""short lived"""
"Solanum herculeum","no_life_form_on_database","","",""
"Solanum trisectum","no_life_form_on_database","","",""
"Solanum aggregatum","no_life_form_on_database","","",""
"Solanum guineense","perennial","https://solanaceaesource.myspecies.info","manually_curated","""shrub"""
"Solanum nakurense","no_life_form_on_database","","",""
"Solanum terminale","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum quadrangulare","no_life_form_on_database","","",""
"Solanum valdiviense","perennial","https://solanaceaesource.myspecies.info","manually_curated",""
"Solanum monarchostemon","no_life_form_on_database","","",""
"Solanum thelopodium","perennial","https://solanaceaesource.myspecies.info","manually_curated","shrub"
"Jaltomata dendroidea","perennial","","",""
"Jaltomata guillermo-guerrae","perennial","kubtziki","manually_curated",""
"Jaltomata sanchez-vegae","perennial","","",""
"Jaltomata ventricosa","perennial","","",""
"Jaltomata tayabambae","perennial","kubtziki","manually_curated",""
"Jaltomata weberbaueri","perennial","","",""
"Jaltomata yacheri","perennial","kubtziki","manually_curated",""
"Jaltomata herrerae","perennial","","",""
"Jaltomata bernardelloana","perennial","","",""
"Jaltomata sagastegui","perennial","kubtziki","manually_curated",""
"Jaltomata nigricolor","perennial","","",""
"Jaltomata paneroi","perennial","","",""
"Jaltomata chotanae","perennial","kubtziki","manually_curated",""
"Jaltomata lanata","perennial","kubtziki","manually_curated",""
"Jaltomata lojae","perennial","kubtziki","manually_curated",""
"Jaltomata aspera","perennial","","",""
"Jaltomata lomana","perennial","kubtziki","manually_curated",""
"Jaltomata mionei","perennial","","",""
"Jaltomata truxillana","perennial","","",""
"Jaltomata cajacayensis","perennial","kubtziki","manually_curated",""
"Jaltomata bicolor","perennial","kubtziki","manually_curated",""
"Jaltomata umbellata","perennial","","",""
"Jaltomata dentata","perennial","kubtziki","manually_curated",""
"Jaltomata biflora","perennial","kubtziki","manually_curated",""
"Jaltomata contumacensis","perennial","kubtziki","manually_curated",""
"Jaltomata leivae","perennial","","",""
"Jaltomata yungayensis","perennial","","",""
"Jaltomata viridiflora","perennial","","",""
"Jaltomata lezamae","perennial","","",""
"Jaltomata sinuosa","perennial","kubtziki","manually_curated",""
"Jaltomata andersonii","perennial","kubtziki","manually_curated",""
"Jaltomata oppositifolia","perennial","kubtziki","manually_curated",""
"Jaltomata salpoensis","perennial","","",""
"Jaltomata antillana","annual","","",""
"Jaltomata auriculata","perennial","kubtziki","manually_curated",""
"Jaltomata bohsiana","perennial","kubtziki","manually_curated",""
"Jaltomata procumbens","perennial","","",""
"Jaltomata chihuahuensis","perennial","kubtziki","manually_curated",""
"Jaltomata grandiflora","perennial","kubtziki","manually_curated",""
"Jaltomata darcyana","perennial","","",""
"Jaltomata repandidentata","perennial","","",""
"Physalis mollis","perennial","","",""
"Physalis viscosa","perennial","","",""
"Physalis cinerascens","perennial","","",""
"Physalis pumila","no_life_form_on_database","","",""
"Physalis angustifolia","perennial","","",""
"Physalis walteri","perennial","","",""
"Physalis arenicola","no_life_form_on_database","","",""
"Physalis heterophylla","annual","","",""
"Physalis virginiana","perennial","","",""
"Physalis lanceolata","no_life_form_on_database","","",""
"Physalis angulata","annual","","",""
"Physalis pubescens","annual","","",""
"Physalis lagascae","annual","","",""
"Physalis cordata","annual","","",""
"Physalis ignota","annual","","",""
"Physalis minima","no_life_form_on_database","","",""
"Physalis pruinosa","annual","","",""
"Physalis coztomatl","no_life_form_on_database","","",""
"Physalis minimaculata","no_life_form_on_database","","",""
"Physalis campanulata","no_life_form_on_database","","",""
"Physalis greenmanii","no_life_form_on_database","","",""
"Physalis caudella","perennial","","",""
"Physalis hederifolia","perennial","","",""
"Physalis sordida","no_life_form_on_database","","",""
"Physalis glutinosa","no_life_form_on_database","","",""
"Physalis longifolia","perennial","","",""
"Physalis angustiphysa","no_life_form_on_database","","",""
"Physalis lassa","no_life_form_on_database","","",""
"Physalis peruviana","perennial","","",""
"Physalis nicandroides","annual","","",""
"Physalis patula","no_life_form_on_database","","",""
"Physalis microcarpa","no_life_form_on_database","","",""
"Physalis philadelphica","annual","","",""
"Physalis acutifolia","annual","","",""
"Physalis crassifolia","perennial","","",""
"Chamaesaracha coronopus","perennial","","",""
"Chamaesaracha sordida","perennial","","",""
"Physalis arborescens","no_life_form_on_database","","",""
"Physalis melanocystis","annual","","",""
"Physalis microphysa","no_life_form_on_database","","",""
"Quincula lobata","perennial","","",""
"Physalis alkekengi","no_life_form_on_database","","",""
"Physalis carpenteri","no_life_form_on_database","","",""
"Witheringia meiantha","perennial","","",""
"Witheringia solanacea","perennial","","",""
"Witheringia macrantha","no_life_form_on_database","","",""
"Brachistus stramonifolius","perennial","","",""
"Leucophysalis viscosa","no_life_form_on_database","","",""
"Tzeltalia amphitricha","perennial","kubtizki","manually_curated",""
"Tzeltalia calidaria","perennial","kubtizki","manually_curated",""
"Leucophysalis grandiflora","annual","","",""
"Leucophysalis nana","perennial","","",""
"Oryctes nevadensis","annual","","",""
"Iochroma cyaneum","perennial","","",""
"Iochroma loxense","perennial","","",""
"Iochroma cornifolium","perennial","","",""
"Acnistus arborescens","perennial","kubtziki","manually_curated",""
"Iochroma stenanthum","perennial","kubtziki","manually_curated","""shrubs"""
"Iochroma ellipticum","perennial","kubtziki","manually_curated","""shrubs"""
"Iochroma confertiflorum","perennial","","",""
"Iochroma edule","perennial","","",""
"Iochroma salpoanum","perennial","","",""
"Iochroma lehmannii","perennial","","",""
"Iochroma squamosum","perennial","","",""
"Iochroma calycina","perennial","","",""
"Iochroma fuchsioides","perennial","","",""
"Iochroma gesnerioides","perennial","","",""
"Iochroma nitidum","perennial","","",""
"Iochroma umbellatum","perennial","kubtziki","manually_curated","""shrubs"""
"Iochroma grandiflorum","perennial","kubtziki","manually_curated","""shrubs"""
"Eriolarynx lorentzii","perennial","","",""
"Iochroma australe","perennial","kubtziki","manually_curated","""shrubs"""
"Eriolarynx fasciculata","perennial","","",""
"Dunalia brachyacantha","perennial","","",""
"Iochroma parvifolium","perennial","kubtziki","manually_curated","""shrubs"""
"Vassobia breviflora","perennial","","",""
"Vassobia dichotoma","perennial","","",""
"Dunalia spinosa","perennial","","",""
"Dunalia obovata","perennial","","",""
"Dunalia spathulata","perennial","","",""
"Saracha punctata","perennial","","",""
"Saracha quitensis","perennial","","",""
"Dunalia solanacea","no_life_form_on_database","","",""
"Larnax subtriflora","perennial","kubtziki","manually_curated",""
"Larnax sachapapa","perennial","kubtziki","manually_curated",""
"Larnax sylvarum","perennial","kubtziki","manually_curated",""
"Deprea bitteriana","perennial","","",""
"Deprea paneroi","perennial","protologue","manually_curated","""shrubs"""
"Larnax dilloniana","perennial","kubtziki","manually_curated",""
"Larnax hawkesii","perennial","kubtziki","manually_curated",""
"Larnax nieva","perennial","kubtziki","manually_curated",""
"Larnax psilophyta","perennial","kubtziki","manually_curated",""
"Larnax purpurea","perennial","kubtziki","manually_curated",""
"Larnax suffruticosa","perennial","kubtziki","manually_curated",""
"Deprea orinocensis","perennial","","",""
"Larnax parviflora","perennial","kubtziki","manually_curated",""
"Larnax peruviana","perennial","kubtziki","manually_curated",""
"Withania coagulans","perennial","","",""
"Withania somnifera","perennial","","",""
"Mellissia begoniifolia","no_life_form_on_database","","",""
"Discopodium penninervium","perennial","","",""
"Nothocestrum latifolium","perennial","","",""
"Nothocestrum longifolium","perennial","","",""
"Athenaea pogogena","perennial","kubtziki","manually_curated",""
"Aureliana fasciculata","perennial","kubtziki","manually_curated",""
"Cuatresia exiguiflora","perennial","","",""
"Cuatresia riparia","perennial","","",""
"Witheringia cuneata","no_life_form_on_database","","",""
"Capsicum frutescens","perennial","","",""
"Capsicum galapagoense","perennial","","",""
"Capsicum chinense","perennial","","",""
"Capsicum annuum","annual","","",""
"Capsicum baccatum","perennial","","",""
"Capsicum coccineum","perennial","","",""
"Capsicum chacoense","perennial","","",""
"Capsicum tovarii","no_life_form_on_database","","",""
"Capsicum pubescens","perennial","","",""
"Capsicum cardenasii","no_life_form_on_database","","",""
"Capsicum eximium","perennial","","",""
"Capsicum ceratocalyx","no_life_form_on_database","","",""
"Capsicum minutiflorum","no_life_form_on_database","","",""
"Capsicum flexuosum","perennial","","",""
"Capsicum hunzikerianum","no_life_form_on_database","","",""
"Capsicum recurvatum","perennial","","",""
"Capsicum schottianum","no_life_form_on_database","","",""
"Capsicum pereirae","no_life_form_on_database","","",""
"Capsicum villosum","no_life_form_on_database","","",""
"Capsicum campylopodium","annual"," https://doi.org/10.1093/aob/mcg105","manually_curated","""probably annual"""
"Capsicum ciliatum","no_life_form_on_database","","",""
"Capsicum rhomboideum","perennial","","",""
"Capsicum lanceolatum","perennial","","",""
"Capsicum geminifolium","perennial","","",""
"Capsicum lycianthoides","no_life_form_on_database","","",""
"Lycianthes dejecta","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes peduncularis","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes rzedowskii","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes moziniana","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes acapulcensis","perennial","","",""
"Lycianthes ciliolata","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes asarifolia","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes acutifolia","perennial","","",""
"Lycianthes inaequilatera","perennial","","",""
"Lycianthes amatitlanensis","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes radiata","perennial","","",""
"Lycianthes jelskii","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes fasciculata","perennial","","",""
"Lycianthes saltensis","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes lycioides","perennial","","",""
"Lycianthes rantonnei","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes geminiflora","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes heteroclita","perennial","","",""
"Lycianthes tricolor","perennial","","",""
"Lycianthes stephanocalyx","perennial","","",""
"Lycianthes lenta","perennial","","",""
"Lycianthes jalicensis","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes surotatensis","perennial","","",""
"Lycianthes nitida","perennial","","",""
"Lycianthes furcatistellata","perennial","","",""
"Lycianthes multiflora","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes glandulosa","perennial","","",""
"Lycianthes pseudolycioides","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes beckneriana","perennial","","",""
"Lycianthes pringlei","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes sanctaeclarae","perennial","","",""
"Lycianthes synanthera","perennial","","",""
"Lycianthes biflora","perennial","","",""
"Lycianthes denticulata","perennial","kubtziki","manually_curated","""Shrubs, trees, vines or perennial herbs"""
"Lycianthes lysimachioides","perennial","","",""
"Lycianthes shanesii","perennial","","",""
"Nectouxia formosa","no_life_form_on_database","","",""
"Salpichroa origanifolia","perennial","","",""
"Datura ceratocaula","annual","","",""
"Datura rosei","no_life_form_on_database","","",""
"Datura laevis","no_life_form_on_database","","",""
"Datura bernhardii","no_life_form_on_database","","",""
"Datura stramonium","annual","","",""
"Datura ferox","annual","","",""
"Datura quercifolia","annual","","",""
"Datura innoxia","annual","","",""
"Datura leichhardtii","annual","","",""
"Datura discolor","annual","","",""
"Datura metel","annual","","",""
"Brugmansia arborea","perennial","","",""
"Brugmansia aurea","perennial","","",""
"Brugmansia sanguinea","perennial","","",""
"Iochroma cardenasianum","perennial","kubtziki","manually_curated","""shrubs"""
"Nicandra physalodes","annual","","",""
"Mandragora autumnalis","perennial","","",""
"Mandragora turcomanica","perennial","","",""
"Mandragora officinarum","perennial","kubtziki","manually_curated","""Perennial rosette-forming herbs, with fleshy, thick taproots"""
"Mandragora caulescens","perennial","","",""
"Mandragora chinghaiensis","perennial","kubtziki","manually_curated","""Perennial rosette-forming herbs, with fleshy, thick taproots"""
"Trianaea speciosa","perennial","kubtizki","manually_curated",""
"Juanulloa mexicana","perennial","","",""
"Markea panamensis","perennial","kubtziki","manually_curated","""Epiphytic, shrubs or small trees, frequently with root tuberosities"""
"Markea ulei","perennial","kubtziki","manually_curated","""Epiphytic, shrubs or small trees, frequently with root tuberosities"""
"Merinthopodium neuranthum","perennial","","",""
"Dyssochroma viridiflora","perennial","","",""
"Solandra brachycalyx","perennial","","",""
"Solandra grandiflora","perennial","","",""
"Schultesianthus leucanthus","perennial","","",""
"Schultesianthus megalandrus","perennial","","",""
"Exodeconus miersii","annual","","",""
"Lycium andersonii","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium berlandieri","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium exsertum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium fremontii","perennial","","",""
"Lycium parishii","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium torreyi","perennial","","",""
"Lycium texanum","perennial","","",""
"Lycium athium","perennial","","",""
"Lycium minimum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium americanum","perennial","","",""
"Lycium infaustum","perennial","","",""
"Lycium elongatum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium carolinianum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium sandwicense","perennial","","",""
"Lycium rachidocladum","perennial","","",""
"Lycium tenuispinosum","perennial","","",""
"Lycium brevipes","perennial","","",""
"Lycium cuneatum","perennial","","",""
"Lycium morongii","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium cestroides","perennial","","",""
"Lycium minutifolium","perennial","","",""
"Lycium stenophyllum","perennial","","",""
"Lycium fuscum","perennial","","",""
"Lycium deserti","perennial","","",""
"Lycium ameghinoi","perennial","","",""
"Lycium chanar","perennial","","",""
"Lycium chilense","perennial","","",""
"Lycium ciliatum","perennial","","",""
"Lycium gilliesianum","perennial","","",""
"Lycium nodosum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium vimineum","perennial","","",""
"Lycium californicum","perennial","","",""
"Lycium microphyllum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium macrodon","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium puberulum","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium cooperi","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium pallidum","perennial","","",""
"Lycium shockleyi","perennial","","",""
"Lycium boerhaaviifolium","perennial","","",""
"Lycium hirsutum","perennial","","",""
"Lycium villosum","perennial","","",""
"Lycium bosciifolium","perennial","","",""
"Lycium schweinfurthii","perennial","","",""
"Lycium shawii","perennial","","",""
"Lycium eenii","perennial","","",""
"Lycium acutifolium","perennial","","",""
"Lycium tetrandrum","perennial","","",""
"Lycium chinense","perennial","","",""
"Lycium yunnanense","perennial","","",""
"Lycium barbarum","perennial","","",""
"Lycium dasystemum","perennial","","",""
"Lycium truncatum","perennial","","",""
"Lycium ruthenicum","perennial","","",""
"Lycium depressum","perennial","","",""
"Lycium europaeum","perennial","","",""
"Lycium horridum","perennial","","",""
"Lycium schizocalyx","perennial","","",""
"Lycium ferocissimum","perennial","","",""
"Lycium afrum","perennial","","",""
"Lycium arenicola","perennial","","",""
"Lycium cinereum","perennial","","",""
"Lycium amoenum","perennial","","",""
"Lycium grandicalyx","perennial","","",""
"Lycium strandveldense","perennial","","",""
"Lycium australe","perennial","","",""
"Lycium tenue","perennial","","",""
"Lycium gariepense","perennial","kubtziki","manually_curated","""Mostly shrubs, usually with cauline spines"""
"Lycium oxycarpum","perennial","","",""
"Lycium pilifolium","perennial","","",""
"Lycium decumbens","perennial","","",""
"Lycium pumilum","perennial","","",""
"Nolana leptophylla","perennial","","",""
"Nolana villosa","perennial","","",""
"Nolana mollis","perennial","","",""
"Nolana albescens","perennial","","",""
"Nolana flaccida","perennial","","",""
"Nolana sedifolia","perennial","","",""
"Nolana ramosissima","perennial","","",""
"Nolana salsoloides","perennial","","",""
"Nolana clivicola","perennial","","",""
"Nolana onoana","no_life_form_on_database","","",""
"Nolana sphaerophylla","perennial","","",""
"Nolana peruviana","perennial","","",""
"Nolana aplocaryoides","annual","","",""
"Nolana diffusa","no_life_form_on_database","","",""
"Nolana tocopillensis","perennial","","",""
"Nolana crassulifolia","perennial","","",""
"Nolana werdermannii","perennial","","",""
"Nolana divaricata","perennial","","",""
"Nolana incana","perennial","","",""
"Nolana intonsa","perennial","","",""
"Nolana thinophila","no_life_form_on_database","","",""
"Nolana volcanica","no_life_form_on_database","","",""
"Nolana cerrateana","no_life_form_on_database","","",""
"Nolana pilosa","no_life_form_on_database","","",""
"Nolana confinis","no_life_form_on_database","","",""
"Nolana johnstonii","no_life_form_on_database","","",""
"Nolana lycioides","perennial","","",""
"Nolana pallida","no_life_form_on_database","","",""
"Nolana arequipensis","no_life_form_on_database","","",""
"Nolana tomentella","no_life_form_on_database","","",""
"Nolana gayana","no_life_form_on_database","","",""
"Nolana tarapacana","perennial","","",""
"Nolana coronata","no_life_form_on_database","","",""
"Nolana laxa","no_life_form_on_database","","",""
"Nolana scaposa","no_life_form_on_database","","",""
"Nolana chancoana","no_life_form_on_database","","",""
"Nolana chapiensis","no_life_form_on_database","","",""
"Nolana humifusa","no_life_form_on_database","","",""
"Nolana lezamae","no_life_form_on_database","","",""
"Nolana aticoana","no_life_form_on_database","","",""
"Nolana urubambae","no_life_form_on_database","","",""
"Nolana inflata","no_life_form_on_database","","",""
"Nolana weissiana","no_life_form_on_database","","",""
"Nolana willeana","no_life_form_on_database","","",""
"Nolana plicata","no_life_form_on_database","","",""
"Nolana spathulata","no_life_form_on_database","","",""
"Nolana adansonii","annual","","",""
"Nolana galapagensis","no_life_form_on_database","","",""
"Nolana balsamiflua","perennial","","",""
"Nolana linearifolia","perennial","","",""
"Nolana stenophylla","perennial","","",""
"Nolana filifolia","perennial","","",""
"Nolana rostrata","perennial","","",""
"Nolana carnosa","perennial","","",""
"Nolana coelestis","perennial","","",""
"Nolana acuminata","annual","","",""
"Nolana paradoxa","annual","","",""
"Nolana rupicola","perennial","","",""
"Nolana elegans","annual","","",""
"Nolana baccata","annual","","",""
"Nolana parviflora","annual","","",""
"Nolana pterocarpa","annual","","",""
"Nolana sessiliflora","annual","","",""
"Sclerophylax adnatifolia","annual","","",""
"Sclerophylax gilliesii","no_life_form_on_database","","",""
"Sclerophylax spinescens","annual","","",""
"Physochlaina orientalis","perennial","","",""
"Physochlaina physaloides","perennial","","",""
"Physochlaina infundibularis","perennial","","",""
"Physochlaina praealta","perennial","","",""
"Przewalskia tangutica","perennial","","",""
"Scopolia lutescens","no_life_form_on_database","","",""
"Scopolia parviflora","no_life_form_on_database","","",""
"Scopolia carniolica","perennial","","",""
"Scopolia japonica","perennial","","",""
"Atropanthe sinensis","perennial","","",""
"Hyoscyamus albus","annual","","",""
"Hyoscyamus niger","annual","","",""
"Hyoscyamus pusillus","annual","","",""
"Hyoscyamus turcomanicus","perennial","","",""
"Hyoscyamus aureus","annual","","",""
"Hyoscyamus desertorum","annual","","",""
"Hyoscyamus muticus","perennial","","",""
"Hyoscyamus leptocalyx","perennial","","",""
"Anisodus acutangulus","perennial","","",""
"Anisodus luridus","perennial","https://doi.org/10.3732/ajb.1000010","manually_curated",""
"Anisodus carniolicoides","perennial","","",""
"Anisodus tanguticus","perennial","","",""
"Atropa belladonna","perennial","","",""
"Atropa komarovii","perennial","","",""
"Jaborosa sativa","perennial","","",""
"Jaborosa squarrosa","perennial","","",""
"Jaborosa integrifolia","perennial","","",""
"Latua pubiflora","perennial","","",""
"Nicotiana eastii","no_life_form_on_database","","",""
"Nicotiana suaveolens","annual","","",""
"Nicotiana exigua","annual","","",""
"Nicotiana amplexicaulis","annual","","",""
"Nicotiana excelsior","annual","","",""
"Nicotiana maritima","annual","","",""
"Nicotiana rosulata","annual","","",""
"Nicotiana velutina","annual","","",""
"Nicotiana rotundifolia","annual","","",""
"Nicotiana goodspeedii","annual","","",""
"Nicotiana gossei","annual","","",""
"Nicotiana cavicola","annual","","",""
"Nicotiana megalosiphon","annual","","",""
"Nicotiana simulans","annual","","",""
"Nicotiana umbratica","annual","","",""
"Nicotiana occidentalis","annual","","",""
"Nicotiana forsteri","annual","","",""
"Nicotiana noctiflora","annual","","",""
"Nicotiana petunioides","annual","","",""
"Nicotiana glauca","perennial","","",""
"Nicotiana acaulis","perennial","","",""
"Nicotiana africana","perennial","","",""
"Nicotiana pusilla","no_life_form_on_database","","",""
"Nicotiana plumbaginifolia","annual","","",""
"Nicotiana longiflora","annual","","",""
"Nicotiana bonariensis","annual","","",""
"Nicotiana forgetiana","no_life_form_on_database","","",""
"Nicotiana alata","annual","","",""
"Nicotiana langsdorffii","no_life_form_on_database","","",""
"Nicotiana nesophila","no_life_form_on_database","","",""
"Nicotiana stocktonii","annual","","",""
"Nicotiana repanda","annual","","",""
"Nicotiana nudicaulis","no_life_form_on_database","","",""
"Nicotiana sylvestris","annual","","",""
"Nicotiana acuminata","perennial","","",""
"Nicotiana pauciflora","annual","","",""
"Nicotiana corymbosa","annual","","",""
"Nicotiana miersii","annual","","",""
"Nicotiana linearis","annual","","",""
"Nicotiana spegazzinii","annual","","",""
"Nicotiana obtusifolia","annual","","",""
"Nicotiana palmeri","no_life_form_on_database","","",""
"Nicotiana trigonophylla","no_life_form_on_database","","",""
"Nicotiana quadrivalvis","annual","","",""
"Nicotiana clevelandii","annual","https://www.calflora.org/app/taxon?crn=5859","manually_curated",""
"Nicotiana knightiana","no_life_form_on_database","","",""
"Nicotiana rustica","annual","","",""
"Nicotiana paniculata","annual","","",""
"Nicotiana cordifolia","perennial","","",""
"Nicotiana solanifolia","perennial","","",""
"Nicotiana benavidesii","no_life_form_on_database","","",""
"Nicotiana raimondii","no_life_form_on_database","","",""
"Nicotiana arentsii","perennial","","",""
"Nicotiana undulata","annual","","",""
"Nicotiana glutinosa","no_life_form_on_database","","",""
"Nicotiana thyrsiflora","perennial","","",""
"Nicotiana wigandioides","perennial","","",""
"Nicotiana tomentosa","perennial","","",""
"Nicotiana tomentosiformis","perennial","","",""
"Nicotiana kawakamii","no_life_form_on_database","","",""
"Nicotiana otophora","perennial","","",""
"Nicotiana tabacum","annual","","",""
"Cyphanthera albicans","perennial","","",""
"Duboisia myoporoides","perennial","","",""
"Duboisia hopwoodii","perennial","","",""
"Duboisia leichhardtii","perennial","","",""
"Cyphanthera anthocercidea","perennial","","",""
"Crenidium spinescens","perennial","","",""
"Cyphanthera microphylla","perennial","","",""
"Anthocercis myosotidea","perennial","kubtziki","manually_curated",""
"Anthocercis racemosa","perennial","kubtziki","manually_curated",""
"Anthotroche blackii","perennial","kubtziki","manually_curated",""
"Anthotroche myoporoides","perennial","","",""
"Anthotroche pannosa","perennial","","",""
"Anthotroche walcottii","perennial","","",""
"Grammosolen dixonii","perennial","","",""
"Grammosolen truncatus","perennial","","",""
"Cyphanthera odgersii","perennial","kubtziki","manually_curated",""
"Anthocercis angustifolia","perennial","","",""
"Anthocercis viscosa","perennial","","",""
"Anthocercis intricata","perennial","","",""
"Anthocercis sylvicola","perennial","","",""
"Anthocercis ilicifolia","perennial","","",""
"Anthocercis littorea","perennial","","",""
"Anthocercis gracilis","perennial","","",""
"Symonanthus aromaticus","perennial","","",""
"Symonanthus bancroftii","perennial","","",""
"Nierembergia andina","no_life_form_on_database","","",""
"Nierembergia ericoides","perennial","","",""
"Nierembergia scoparia","perennial","","",""
"Nierembergia linariifolia","perennial","","",""
"Nierembergia boliviana","no_life_form_on_database","","",""
"Nierembergia pulchella","perennial","","",""
"Nierembergia browallioides","perennial","","",""
"Nierembergia tucumanensis","perennial","","",""
"Nierembergia calycina","perennial","","",""
"Nierembergia hippomanica","no_life_form_on_database","","",""
"Nierembergia angustifolia","no_life_form_on_database","","",""
"Nierembergia veitchii","perennial","","",""
"Nierembergia aristata","perennial","","",""
"Nierembergia graveolens","perennial","","",""
"Nierembergia pinifolia","perennial","","",""
"Nierembergia repens","perennial","","",""
"Nierembergia spathulata","perennial","","",""
"Nierembergia rivularis","perennial","","",""
