Heracleum marashicum,no_life_form_on_database,
Malabaila aucheri,no_life_form_on_database,
Malabaila involucrata,no_life_form_on_database,
Pastinaca clausii,perennial,rescored_biennial
Leiotulus porphyrodiscus,perennial,
Trigonosciadium viscidulum,perennial,rescored_biennial
Leiotulus dasyanthus,perennial,
Trigonosciadium brachytaenium,perennial,
Malabaila pastinacifolia,no_life_form_on_database,
Pastinaca pimpinellifolia,no_life_form_on_database,
Pastinaca sativa,perennial,rescored_biennial
Pastinaca umbrosa,no_life_form_on_database,
Pastinaca lucida,perennial,rescored_biennial
Malabaila secacul,no_life_form_on_database,
Tordylium apulum,annual,
Tordyliopsis brunonis,perennial,
Lalldhwojia pastinacifolia,no_life_form_on_database,
Kandaharia rechingerorum,perennial,
Zosima orientalis,no_life_form_on_database,
Semenovia bucharica,perennial,
Semenovia heterodonta,perennial,
Semenovia radiata,perennial,
Zosima korovinii,perennial,
Heracleum dissectifolium,perennial,
Heracleum millefolium,no_life_form_on_database,
Heracleum bivittatum,no_life_form_on_database,
Semenovia frigida,perennial,
Semenovia tragioides,perennial,
Semenovia dichotoma,perennial,
Semenovia pamirica,perennial,
Semenovia transiliensis,perennial,
Pastinacopsis glacialis,no_life_form_on_database,
Vanasushava pedata,no_life_form_on_database,
Tetrataenium candolleanum,no_life_form_on_database,
Heracleum rigens,no_life_form_on_database,
Tetrataenium sprengelianum,no_life_form_on_database,
Heracleum bhutanicum,perennial,
Heracleum kingdonii,perennial,
Tetrataenium nepalense,perennial,
Heracleum hookerianum,no_life_form_on_database,
Heracleum wallichii,no_life_form_on_database,
Tetrataenium sublineare,no_life_form_on_database,
Tetrataenium canescens,perennial,
Heracleum obtusifolium,no_life_form_on_database,
Heracleum candicans,perennial,
Tetrataenium pinnatum,no_life_form_on_database,
Malabaila aurea,no_life_form_on_database,
Ainsworthia trachycarpa,no_life_form_on_database,
Tordylium maximum,annual,
Synelcosciadium carmeli,no_life_form_on_database,
Ducrosia anethifolia,perennial,rescored_biennial
Ducrosia flabellifolia,perennial,
Ducrosia assadii,perennial,
Cymbocarpum erythraeum,annual,
Cymbocarpum anethoides,no_life_form_on_database,
Kalakia marginata,annual,
Peucedanum angolense,no_life_form_on_database,
Peucedanum zenkeri,no_life_form_on_database,
Lefebvrea grantii,perennial,
Lefebvrea abyssinica,perennial,
Peucedanum magalismontanum,no_life_form_on_database,
Nanobubon strictum,perennial,
Notobubon pearsonii,perennial,
Afroligusticum elliotii,perennial,
Afroligusticum petitianum,perennial,
Nanobubon capillaceum,perennial,
Cynorhiza typica,perennial,
Stenosemis angustifolia,perennial,
Stenosemis caffra,perennial,
Stenosemis caffra,no_life_form_on_database,
Capnophyllum macrocarpum,annual,
Capnophyllum africanum,annual,
Capnophyllum lutzeyeri,annual,
Scaraboides manningii,annual,
Dasispermum suffruticosum,perennial,
Dasispermum hispidum,annual,
Dasispermum capense,annual,
Sondera humilis,no_life_form_on_database,
Dasispermum tenue,annual,
Notobubon laevigatum,perennial,
Notobubon ferulaceum,perennial,
Notobubon striatum,perennial,
Notobubon pungens,perennial,
Notobubon galbanum,perennial,
Peucedanum polyactinum,no_life_form_on_database,
Notobubon capense,perennial,
Notobubon tenuifolium,perennial,
Notobubon gummiferum,perennial,
Notobubon galbaniopse,perennial,
Conium sphaerocarpum,perennial,rescored_biennial
Conium maculatum,annual,
Ormosciadium aucheri,annual,
Crenosciadium siifolium,no_life_form_on_database,
Stefanoffia daucoides,perennial,
Petroedmondia syriaca,perennial,rescored_biennial
Magydaris pastinacea,perennial,
Magydaris panacifolia,perennial,
Opopanax hispidus,perennial,
Smyrniopsis aucheri,perennial,rescored_biennial
Deverra denudata,perennial,
Deverra scoparia,perennial,
Deverra tortuosa,perennial,
Deverra triradiata,perennial,
Deverra burchellii,perennial,
Sclerosciadium nodiflorum,no_life_form_on_database,
Seseli webbii,no_life_form_on_database,
Ammi majus,annual,
Apium prostratum,annual,
Apium australe,perennial,
Apium chilense,no_life_form_on_database,
Apium panul,perennial,
Apium fernandezianum,perennial,
Apium insulare,perennial,rescored_biennial
Apium commersonii,perennial,rescored_biennial
Apium sellowianum,perennial,
Apium graveolens,perennial,rescored_biennial
Naufraga balearica,perennial,
Anethum graveolens,annual,
Ridolfia segetum,annual,
Foeniculum vulgare,perennial,
Stoibrax dichotomum,annual,
Rhabdosciadium aucheri,perennial,
Carum carvi,perennial,
Chamaesciadium acaule,perennial,
Grammosciadium scabridum,perennial,
Grammosciadium macrodon,perennial,
Grammosciadium daucoides,perennial,
Grammosciadium platycarpum,no_life_form_on_database,
Grammosciadium pterocarpum,no_life_form_on_database,
Fuernrohria setifolia,perennial,
Olymposciadium caespitosum,no_life_form_on_database,
Falcaria vulgaris,annual,
Gongylosciadium falcarioides,annual,
Hladnikia pastinacifolia,perennial,rescored_biennial
Chamaele decumbens,no_life_form_on_database,
Aegopodium alpestre,perennial,
Aegopodium kashmiricum,perennial,
Aegopodium podagraria,perennial,
Bunium rectangulum,perennial,
Bunium cornigerum,perennial,
Bunium avromanum,perennial,
Bunium scabrellum,perennial,
Bunium alpinum,perennial,
Bunium ferulaceum,perennial,
Bunium fallax,no_life_form_on_database,
Bunium fontanesii,perennial,
Bunium balearicum,no_life_form_on_database,
Bunium mauritanicum,no_life_form_on_database,
Bunium pachypodum,perennial,
Bunium bulbocastanum,perennial,
Carum multiflorum,no_life_form_on_database,
Pimpinella siifolia,no_life_form_on_database,
Tamamschjanella rhizomatica,perennial,
Tamamschjanella rubella,no_life_form_on_database,
Carum heldreichii,perennial,
Postiella capillifolia,no_life_form_on_database,
Bunium pinnatifolium,no_life_form_on_database,
Bunium simplex,no_life_form_on_database,
Bunium verruculosum,perennial,
Astomaea seselifolia,perennial,
Bunium elegans,perennial,
Bunium paucifolium,perennial,
Kosopoljanskia turkestanica,no_life_form_on_database,
Pyramidoptera cabulica,perennial,
Bunium angreni,no_life_form_on_database,
Bunium setaceum,no_life_form_on_database,
Bunium capillifolium,no_life_form_on_database,
Bunium capusii,no_life_form_on_database,
Bunium afghanicum,no_life_form_on_database,
Bunium latilobum,no_life_form_on_database,
Bunium persicum,no_life_form_on_database,
Bunium chaerophylloides,no_life_form_on_database,
Bunium intermedium,no_life_form_on_database,
Bunium kuhitangi,no_life_form_on_database,
Bunium hissaricum,no_life_form_on_database,
Bunium salsum,no_life_form_on_database,
Bunium caroides,no_life_form_on_database,
Bunium badachschanicum,no_life_form_on_database,
Bunium stewartianum,no_life_form_on_database,
Bunium seravschanicum,no_life_form_on_database,
Bunium cylindricum,no_life_form_on_database,
Bunium longipes,no_life_form_on_database,
Bunium fedtschenkoanum,no_life_form_on_database,
Bunium wolffii,no_life_form_on_database,
Bunium vaginatum,no_life_form_on_database,
Mogoltavia severtzovii,no_life_form_on_database,
Oedibasis platycarpa,no_life_form_on_database,
Hyalolaena jaxartica,perennial,
Hyalolaena bupleuroides,perennial,
Hyalolaena trichophylla,perennial,
Hyalolaena tschuiliensis,no_life_form_on_database,
Gongylotaxis rechingeri,perennial,
Ormopterum turcomanicum,perennial,rescored_biennial
Galagania fragrantissima,perennial,rescored_biennial
Indoschulzia hameliana,no_life_form_on_database,
Galagania ferganensis,perennial,rescored_biennial
Galagania tenuisecta,perennial,
Elaeosticta paniculata,perennial,
Elaeosticta knorringiana,perennial,
Elaeosticta nodosa,perennial,
Elaeosticta tschimganica,perennial,
Muretia lutea,no_life_form_on_database,
Elaeosticta lutea,perennial,
Oedibasis apiculata,no_life_form_on_database,
Schulzia albiflora,no_life_form_on_database,
Ammoides pusilla,annual,
Crithmum maritimum,perennial,
Oreoschimperella verrucosa,annual,
Trachyspermum ammi,annual,
Carum appuanum,perennial,
Scaligeria napiformis,perennial,rescored_biennial
Scaligeria moreana,no_life_form_on_database,
Cyclospermum leptophyllum,annual,
Meum athamanticum,perennial,
Cicuta douglasii,perennial,
Cicuta maculata,perennial,
Cicuta virosa,perennial,
Oenanthe millefolia,perennial,
Oenanthe prolifera,perennial,
Oenanthe mildbraedii,perennial,
Oenanthe linearis,perennial,
Oenanthe sinensis,no_life_form_on_database,
Oenanthe javanica,perennial,
Oenanthe thomsonii,perennial,
Oenanthe hookeri,perennial,
Oenanthe benghalensis,perennial,
Oenanthe peucedanifolia,perennial,
Oenanthe fistulosa,perennial,
Oenanthe pimpinelloides,perennial,
Oenanthe banatica,perennial,
Oenanthe silaifolia,perennial,
Oenanthe montis-khortiati,perennial,
Oenanthe divaricata,no_life_form_on_database,
Oenanthe crocata,perennial,
Oenanthe virgata,perennial,
Oenanthe foucaudii,perennial,
Oenanthe lachenalii,perennial,
Oenanthe aquatica,perennial,
Oenanthe conioides,no_life_form_on_database,
Oenanthe sarmentosa,perennial,
Oenanthe palustris,perennial,
Oxypolis fendleri,perennial,
Oxypolis ternata,perennial,
Oxypolis rigidior,perennial,
Oxypolis occidentalis,perennial,
Ptilimnium nodosum,no_life_form_on_database,
Oxypolis greenmanii,no_life_form_on_database,
Oxypolis filiformis,no_life_form_on_database,
Oxypolis canbyi,no_life_form_on_database,
Cynosciadium digitatum,annual,
Ptilimnium nuttallii,annual,
Ptilimnium costatum,perennial,
Ptilimnium capillaceum,annual,
Ptilimnium ahlesii,annual,
Limnosciadium pumilum,no_life_form_on_database,
Limnosciadium pinnatum,no_life_form_on_database,
Daucosma laciniatum,annual,
Lilaeopsis occidentalis,perennial,
Lilaeopsis macloviana,no_life_form_on_database,
Lilaeopsis mauritiana,perennial,
Lilaeopsis brasiliensis,no_life_form_on_database,
Lilaeopsis chinensis,perennial,
Lilaeopsis carolinensis,perennial,
Lilaeopsis attenuata,perennial,
Lilaeopsis schaffneriana,perennial,
Lilaeopsis novae-zelandiae,no_life_form_on_database,
Neogoezia gracilipes,no_life_form_on_database,
Neogoezia minor,no_life_form_on_database,
Neogoezia planipetala,no_life_form_on_database,
Neogoezia breedlovei,no_life_form_on_database,
Neogoezia macvaughii,no_life_form_on_database,
Bifora americana,no_life_form_on_database,
Trepocarpus aethusae,annual,
Sium sisarum,perennial,
Sium sisaroideum,no_life_form_on_database,
Sium tenue,no_life_form_on_database,
Sium ninsi,perennial,
Sium frigidum,no_life_form_on_database,
Sium suave,perennial,
Sium latifolium,perennial,
Sium medium,perennial,
Helosciadium crassipes,perennial,
Helosciadium nodiflorum,perennial,
Helosciadium repens,perennial,
Helosciadium bermejoi,perennial,
Cryptotaenia canadensis,perennial,
Cryptotaenia japonica,perennial,
Cryptotaenia flahaultii,perennial,
Lereschia thomasii,perennial,
Sium repandum,no_life_form_on_database,
Afrocarum imbricatum,no_life_form_on_database,
Sium bracteatum,no_life_form_on_database,
Sium burchellii,no_life_form_on_database,
Berula erecta,perennial,
Perideridia howellii,perennial,
Perideridia parishii,perennial,
Perideridia bolanderi,perennial,
Perideridia erythrorhiza,perennial,
Perideridia lemmonii,perennial,
Perideridia bacigalupii,perennial,
Perideridia californica,perennial,
Perideridia pringlei,perennial,
Perideridia kelloggii,perennial,
Perideridia oregana,perennial,
Perideridia leptocarpa,perennial,
Perideridia americana,perennial,
Perideridia gairdneri,perennial,
Erigenia bulbosa,perennial,
Hymenolaena badachschanica,perennial,
Hymenolaena nana,no_life_form_on_database,
Physospermopsis kingdon-wardii,no_life_form_on_database,
Trachydium simplicifolium,perennial,
Physospermopsis rubrinervis,no_life_form_on_database,
Sinolimprichtia alpina,perennial,
Heptaptera anisoptera,no_life_form_on_database,
Sinocarum dolichopodum,perennial,
Tongoloa silaifolia,perennial,
Seseli yunnanense,perennial,
Sinocarum cruciatum,perennial,
Tongoloa elata,perennial,
Tongoloa loloensis,perennial,
Tongoloa gracilis,perennial,
Pimpinella henryi,perennial,
Pimpinella acuminata,perennial,
Pimpinella purpurea,perennial,
Sinocarum coloratum,no_life_form_on_database,
Physospermopsis cuneata,no_life_form_on_database,
Tongoloa tenuifolia,perennial,
Spuriopimpinella brachycarpa,perennial,
Hansenia mongholica,perennial,
Notopterygium forbesii,no_life_form_on_database,
Notopterygium franchetii,no_life_form_on_database,
Vicatia bipinnata,no_life_form_on_database,
Haplosphaera phaea,no_life_form_on_database,
Notopterygium weberbauerianum,no_life_form_on_database,
Notopterygium incisum,no_life_form_on_database,
Chuanminshen violaceum,perennial,
Changium smyrnioides,perennial,
Parasilaus asiaticus,perennial,
Komarovia anisosperma,no_life_form_on_database,
Cyclorhiza waltonii,perennial,
Cyclorhiza peucedanifolia,perennial,
Calyptrosciadium bungei,perennial,
Pleurospermum franchetianum,no_life_form_on_database,
Pleurospermum foetens,no_life_form_on_database,
Hymenidium decurrens,perennial,
Hymenidium wrightianum,perennial,
Pleurospermum uralense,annual,
Korshinskya olgae,no_life_form_on_database,
Hymenidium wilsonii,perennial,
Physospermopsis delavayi,perennial,
Physospermopsis muliensis,perennial,
Physospermopsis shaniana,perennial,
Trachydium dichotomum,no_life_form_on_database,
Trachydium pauciradiatum,no_life_form_on_database,
Trachydium kopetdaghense,no_life_form_on_database,
Pseudotrachydium kotschyi,perennial,
Aulacospermum simplex,no_life_form_on_database,
Aulacospermum turkestanicum,perennial,
Trachydium popovii,no_life_form_on_database,
Aulacospermum anomalum,perennial,
Eremodaucus lehmannii,annual,
Physospermum cornubiense,perennial,
Eleutherospermum cicutarium,perennial,
Bupleurum gerardii,no_life_form_on_database,
Bupleurum lancifolium,annual,
Bupleurum rotundifolium,annual,
Bupleurum tenue,no_life_form_on_database,
Bupleurum candollei,perennial,
Bupleurum hamiltonii,perennial,
Bupleurum longicaule,perennial,
Bupleurum petiolulatum,perennial,
Bupleurum yunnanense,perennial,
Bupleurum mundtii,no_life_form_on_database,
Bupleurum praealtum,annual,
Bupleurum odontites,annual,
Bupleurum chinense,perennial,
Bupleurum komarovianum,perennial,
Bupleurum kaoi,perennial,
Bupleurum malconense,perennial,
Bupleurum chaishoui,perennial,
Bupleurum sichuanense,no_life_form_on_database,
Bupleurum gracilipes,perennial,
Bupleurum marginatum,perennial,
Bupleurum ranunculoides,perennial,
Bupleurum sibiricum,perennial,
Bupleurum smithii,perennial,
Bupleurum rockii,perennial,
Bupleurum scorzonerifolium,perennial,
Bupleurum falcatum,perennial,
Bupleurum polyclonum,perennial,
Bupleurum microcephalum,perennial,rescored_biennial
Bupleurum wenchuanense,perennial,
Bupleurum krylovianum,perennial,
Bupleurum commelynoideum,perennial,
Bupleurum angustissimum,perennial,
Bupleurum latissimum,no_life_form_on_database,
Bupleurum longifolium,perennial,
Bupleurum aureum,perennial,
Bupleurum thianschanicum,perennial,
Bupleurum longiradiatum,no_life_form_on_database,
Bupleurum oligactis,no_life_form_on_database,
Bupleurum canescens,perennial,
Bupleurum salicifolium,perennial,
Bupleurum fruticescens,no_life_form_on_database,
Bupleurum barceloi,no_life_form_on_database,
Bupleurum acutifolium,perennial,
Bupleurum balansae,perennial,
Bupleurum subspinosum,perennial,
Bupleurum montanum,perennial,
Bupleurum benoistii,no_life_form_on_database,
Bupleurum lateriflorum,perennial,
Bupleurum plantagineum,perennial,
Bupleurum album,no_life_form_on_database,
Bupleurum dumosum,perennial,
Bupleurum tenuissimum,annual,
Bupleurum semicompositum,annual,
Bupleurum angulosum,perennial,
Bupleurum stellatum,perennial,
Bupleurum gibraltaricum,perennial,
Bupleurum rigidum,perennial,
Bupleurum fruticosum,perennial,
