"species","life_form","n_bio_ai","mean_bio_ai","sd_bio_ai","se_bio_ai","within_sp_var_bio_ai"
"Ottochloa nodosa","perennial",112,9.296034,0.411246,0.038859,0.002716
"Oxyrhachis gracillima","perennial",8,9.022533,0.188244,0.066554,0.038018
"Panicum acicularifolium","no_life_form_on_database",1,8.878637,NA,NA,0.304142
"Panicum acuminatum","no_life_form_on_database",86,8.828318,0.678534,0.073168,0.003537
"Panicum adenophorum","no_life_form_on_database",18,9.143794,0.322335,0.075975,0.016897
"Panicum alopecuroides","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum amarum","perennial",32,8.928675,0.216243,0.038227,0.009504
"Panicum anceps","no_life_form_on_database",112,8.957153,0.24632,0.023275,0.002716
"Panicum animarum","no_life_form_on_database",1,8.860783,NA,NA,0.304142
"Panicum antidotale","perennial",14,7.239871,1.04565,0.279462,0.021724
"Panicum aquaticum","perennial",46,9.047195,0.427559,0.06304,0.006612
"Panicum atrosanguineum","annual",43,8.268712,0.798536,0.121776,0.007073
"Panicum auricomum","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum auritum","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum bartlettii","perennial",23,9.042961,0.422854,0.088171,0.013224
"Panicum bergii","perennial",101,8.701233,0.447437,0.044522,0.003011
"Panicum bisulcatum","annual",102,9.526383,0.220728,0.021855,0.002982
"Panicum brazzavillense","no_life_form_on_database",45,9.064609,0.468158,0.069789,0.006759
"Panicum brevifolium","annual",219,9.358619,0.406305,0.027456,0.001389
"Panicum bulbosum","no_life_form_on_database",137,8.099146,0.568264,0.04855,0.00222
"Panicum caaguazuense","no_life_form_on_database",6,9.214538,0.12796,0.052239,0.05069
"Panicum capillare","annual",509,8.459637,0.792633,0.035133,0.000598
"Panicum caricoides","no_life_form_on_database",24,9.410292,0.388106,0.079222,0.012673
"Panicum cervicatum","perennial",57,9.138095,0.264504,0.035034,0.005336
"Panicum chapadense","no_life_form_on_database",11,8.840608,0.471087,0.142038,0.027649
"Panicum chloroleucum","perennial",10,6.591237,0.305286,0.09654,0.030414
"Panicum chnoodes","no_life_form_on_database",15,9.646416,0.212051,0.054751,0.020276
"Panicum cipoense","no_life_form_on_database",2,9.317352,0.046562,0.032924,0.152071
"Panicum clandestinum","no_life_form_on_database",47,9.076597,0.306754,0.044745,0.006471
"Panicum claytonii","no_life_form_on_database",9,9.033337,0.313266,0.104422,0.033794
"Panicum coloratum","perennial",96,7.958435,0.657838,0.06714,0.003168
"Panicum commutatum","no_life_form_on_database",40,9.006762,0.297368,0.047018,0.007604
"Panicum cordovense","no_life_form_on_database",21,9.03301,0.701945,0.153177,0.014483
"Panicum cumbucanum","no_life_form_on_database",3,8.597088,0.318277,0.183757,0.101381
"Panicum cyanescens","no_life_form_on_database",111,9.38246,0.362373,0.034395,0.00274
"Panicum decompositum","annual",278,7.656656,0.687082,0.041208,0.001094
"Panicum depauperatum","no_life_form_on_database",49,9.13709,0.22051,0.031501,0.006207
"Panicum deustum","perennial",76,8.41656,0.412598,0.047328,0.004002
"Panicum dichotomiflorum","annual",494,8.911612,0.523061,0.023534,0.000616
"Panicum dichotomum","no_life_form_on_database",47,9.069162,0.247589,0.036115,0.006471
"Panicum dinklagei","no_life_form_on_database",10,9.66673,0.299943,0.09485,0.030414
"Panicum discolor","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum dregeanum","perennial",98,8.854616,0.54077,0.054626,0.003103
"Panicum durifolium","no_life_form_on_database",1,8.805075,NA,NA,0.304142
"Panicum elephantipes","no_life_form_on_database",58,8.926496,0.404699,0.05314,0.005244
"Panicum euprepes","no_life_form_on_database",7,9.153079,0.338442,0.127919,0.043449
"Panicum fauriei","annual",NA,NA,NA,NA,NA
"Panicum flexile","annual",95,9.049493,0.155958,0.016001,0.003201
"Panicum fluviicola","perennial",112,8.554327,0.516695,0.048823,0.002716
"Panicum glutinosum","no_life_form_on_database",21,9.427228,0.269385,0.058785,0.014483
"Panicum gracilicaule","no_life_form_on_database",40,8.630532,0.434143,0.068644,0.007604
"Panicum granuliferum","no_life_form_on_database",10,9.683306,0.2879,0.091042,0.030414
"Panicum grumosum","no_life_form_on_database",19,9.185142,0.259264,0.059479,0.016007
"Panicum gymnocarpon","perennial",28,8.981087,0.249274,0.047108,0.010862
"Panicum hallii","perennial",150,7.750551,0.492744,0.040232,0.002028
"Panicum hirticaule","annual",190,7.977332,0.902823,0.065498,0.001601
"Panicum hirtum","annual",50,9.244724,0.511946,0.0724,0.006083
"Panicum hylaeicum","no_life_form_on_database",54,9.164351,0.420028,0.057159,0.005632
"Panicum infestum","no_life_form_on_database",17,8.447971,0.550013,0.133398,0.017891
"Panicum koolauense","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum laetum","annual",49,7.282843,0.802996,0.114714,0.006207
"Panicum laevinode","annual",240,7.33984,0.624572,0.040316,0.001267
"Panicum lanipes","perennial",22,6.941627,0.259841,0.055398,0.013825
"Panicum larcomianum","perennial",50,8.167043,0.464223,0.065651,0.006083
"Panicum laxum","no_life_form_on_database",229,9.176823,0.504583,0.033344,0.001328
"Panicum longipedicellatum","no_life_form_on_database",3,9.205454,0.364185,0.210262,0.101381
"Panicum loreum","no_life_form_on_database",6,9.342702,0.350688,0.143168,0.05069
"Panicum machrisianum","no_life_form_on_database",2,9.237032,0.089306,0.063149,0.152071
"Panicum marauense","no_life_form_on_database",3,9.530908,0.152402,0.087989,0.101381
"Panicum margaritiferum","no_life_form_on_database",5,8.84964,0.180206,0.080591,0.060828
"Panicum maximum","no_life_form_on_database",554,8.804134,0.642743,0.027308,0.000549
"Panicum mertensii","no_life_form_on_database",62,9.393007,0.446703,0.056731,0.004906
"Panicum micranthum","no_life_form_on_database",32,9.589321,0.273439,0.048338,0.009504
"Panicum miliaceum","annual",NA,NA,NA,NA,NA
"Panicum millegrana","perennial",121,9.219676,0.381061,0.034642,0.002514
"Panicum missionum","no_life_form_on_database",13,9.373389,0.178224,0.04943,0.023396
"Panicum molinioides","no_life_form_on_database",5,9.190872,0.247502,0.110686,0.060828
"Panicum mystasipum","perennial",1,9.218507,NA,NA,0.304142
"Panicum natalense","no_life_form_on_database",29,8.740364,0.390065,0.072433,0.010488
"Panicum nephelophilum","perennial",5,8.774463,0.049244,0.022023,0.060828
"Panicum nervosum","no_life_form_on_database",19,9.591647,0.237656,0.054522,0.016007
"Panicum notatum","perennial",50,9.354729,0.383876,0.054288,0.006083
"Panicum obtusum","no_life_form_on_database",176,7.73593,0.508044,0.038295,0.001728
"Panicum oligosanthes","no_life_form_on_database",36,8.876724,0.37982,0.063303,0.008448
"Panicum olyroides","perennial",89,9.206562,0.251846,0.026696,0.003417
"Panicum ovuliferum","no_life_form_on_database",44,9.026565,0.526295,0.079342,0.006912
"Panicum paludosum","annual",60,9.090989,0.672769,0.086854,0.005069
"Panicum pansum","annual",82,8.558681,0.421082,0.046501,0.003709
"Panicum pantrichum","no_life_form_on_database",35,9.278194,0.299903,0.050693,0.00869
"Panicum pernambucense","no_life_form_on_database",26,9.062067,0.417691,0.081916,0.011698
"Panicum petersonii","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum phragmitoides","perennial",96,8.858796,0.409009,0.041744,0.003168
"Panicum pilosum","no_life_form_on_database",364,9.427567,0.438134,0.022964,0.000836
"Panicum poliophyllum","no_life_form_on_database",4,9.231826,0.238567,0.119284,0.076035
"Panicum polycomum","no_life_form_on_database",37,9.705292,0.238223,0.039164,0.00822
"Panicum polygonatum","no_life_form_on_database",139,9.439346,0.528318,0.044811,0.002188
"Panicum prionitis","no_life_form_on_database",20,9.033653,0.259569,0.058041,0.015207
"Panicum prolutum","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum pseudisachne","no_life_form_on_database",22,8.989978,0.34233,0.072985,0.013825
"Panicum pygmaeum","perennial",27,8.768271,0.436388,0.083983,0.011265
"Panicum pyrularium","no_life_form_on_database",21,9.42259,0.445133,0.097136,0.014483
"Panicum queenslandicum","perennial",75,8.004679,0.360118,0.041583,0.004055
"Panicum racemosum","perennial",27,9.021883,0.419289,0.080692,0.011265
"Panicum repens","perennial",283,8.676115,0.863502,0.05133,0.001075
"Panicum restingae","no_life_form_on_database",2,9.388892,0.037259,0.026346,0.152071
"Panicum rhizogonum","no_life_form_on_database",6,9.518109,0.122306,0.049931,0.05069
"Panicum rigidulum","no_life_form_on_database",133,8.955369,0.311379,0.027,0.002287
"Panicum rivale","no_life_form_on_database",6,9.639134,0.230876,0.094255,0.05069
"Panicum rudgei","perennial",171,9.513816,0.370137,0.028305,0.001779
"Panicum sabulorum","no_life_form_on_database",26,9.20224,0.332019,0.065114,0.011698
"Panicum sacciolepoides","no_life_form_on_database",4,9.425762,0.205139,0.10257,0.076035
"Panicum schinzii","annual",34,7.962583,0.615849,0.105617,0.008945
"Panicum scoparium","no_life_form_on_database",28,9.188716,0.435319,0.082268,0.010862
"Panicum sellowii","perennial",166,9.165367,0.36567,0.028381,0.001832
"Panicum seminudum","perennial",65,8.44778,0.445778,0.055292,0.004679
"Panicum stapfianum","perennial",26,7.741886,0.344777,0.067616,0.011698
"Panicum stenodes","no_life_form_on_database",52,9.381956,0.31676,0.043927,0.005849
"Panicum steyermarkii","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum stoloniferum","no_life_form_on_database",128,9.52792,0.405025,0.035799,0.002376
"Panicum stramineum","annual",54,8.25198,0.614433,0.083614,0.005632
"Panicum subalbidum","perennial",183,8.370352,0.765873,0.056615,0.001662
"Panicum subtiramulosum","no_life_form_on_database",1,9.1716,NA,NA,0.304142
"Panicum subxerophilum","no_life_form_on_database",NA,NA,NA,NA,NA
"Panicum sumatrense","annual",8,8.151086,0.745397,0.263538,0.038018
"Panicum tenellum","no_life_form_on_database",23,8.989597,0.365322,0.076175,0.013224
"Panicum tenerum","no_life_form_on_database",32,9.104308,0.280152,0.049524,0.009504
"Panicum trichanthum","perennial",159,9.066526,0.52634,0.041741,0.001913
"Panicum trichoides","annual",323,9.029373,0.591163,0.032893,0.000942
"Panicum tricholaenoides","perennial",32,9.204929,0.272034,0.048089,0.009504
"Panicum trinii","no_life_form_on_database",8,8.851261,0.417031,0.147443,0.038018
"Panicum tuerckheimii","no_life_form_on_database",4,9.611848,0.348994,0.174497,0.076035
"Panicum turgidum","perennial",49,5.494171,1.105599,0.157943,0.006207
"Panicum vaginiviscosum","no_life_form_on_database",1,8.878079,NA,NA,0.304142
"Panicum validum","no_life_form_on_database",2,8.940779,0.086701,0.061307,0.152071
"Panicum verrucosum","no_life_form_on_database",90,9.078104,0.170927,0.018017,0.003379
"Panicum virgatum","perennial",517,8.584845,0.64012,0.028152,0.000588
"Panicum wettsteinii","no_life_form_on_database",17,9.104004,0.250818,0.060832,0.017891
"Paractaenum novae-hollandiae","annual",54,6.728461,0.328247,0.044669,0.005632
"Paraneurachne muelleri","no_life_form_on_database",154,7.068722,0.340909,0.027471,0.001975
"Paspalidium albovillosum","no_life_form_on_database",52,8.130761,0.447845,0.062105,0.005849
"Paspalidium aversum","no_life_form_on_database",60,8.262635,0.489209,0.063157,0.005069
"Paspalidium basicladum","no_life_form_on_database",116,6.895537,0.331265,0.030757,0.002622
"Paspalidium constrictum","no_life_form_on_database",237,7.410149,0.609345,0.039581,0.001283
"Paspalidium distans","no_life_form_on_database",137,8.345316,0.507816,0.043386,0.00222
"Paspalidium flavidum","no_life_form_on_database",49,8.721003,0.510545,0.072935,0.006207
"Paspalidium geminatum","no_life_form_on_database",243,8.426776,0.965398,0.06193,0.001252
"Paspalidium globoideum","no_life_form_on_database",39,7.96738,0.178137,0.028525,0.007799
"Paspalidium jubiflorum","no_life_form_on_database",208,7.458319,0.595458,0.041288,0.001462
"Paspalidium punctatum","no_life_form_on_database",5,9.621511,0.35494,0.158734,0.060828
"Paspalidium rarum","no_life_form_on_database",202,7.588938,0.611655,0.043036,0.001506
"Paspalidium retiglume","no_life_form_on_database",35,7.59682,0.321465,0.054338,0.00869
"Paspalidium udum","no_life_form_on_database",6,8.732763,0.332862,0.13589,0.05069
"Paspalum acuminatum","perennial",64,8.945333,0.300755,0.037594,0.004752
"Paspalum alcalinum","perennial",NA,NA,NA,NA,NA
"Paspalum almum","perennial",44,8.984326,0.313596,0.047276,0.006912
"Paspalum arundinaceum","perennial",22,8.88909,0.475526,0.101382,0.013825
"Paspalum arundinellum","perennial",20,9.022063,0.19954,0.044619,0.015207
"Paspalum atratum","perennial",52,9.22161,0.246986,0.034251,0.005849
"Paspalum bertonii","perennial",4,9.258718,0.070726,0.035363,0.076035
"Paspalum ceresia","perennial",23,8.447794,0.557101,0.116164,0.013224
"Paspalum chacoense","perennial",4,8.358406,0.445164,0.222582,0.076035
"Paspalum chaseanum","perennial",5,8.012409,0.298803,0.133629,0.060828
"Paspalum commune","perennial",14,8.153125,0.638798,0.170726,0.021724
"Paspalum compressifolium","perennial",25,9.314441,0.221713,0.044343,0.012166
"Paspalum conduplicatum","perennial",7,9.425953,0.174335,0.065892,0.043449
"Paspalum conjugatum","perennial",482,9.213608,0.558005,0.025416,0.000631
"Paspalum conspersum","perennial",82,9.20694,0.387136,0.042752,0.003709
"Paspalum coryphaeum","perennial",54,9.076524,0.374347,0.050942,0.005632
"Paspalum cromyorhizon","perennial",10,9.027968,0.154097,0.04873,0.030414
"Paspalum dasypleurum","perennial",5,9.344781,0.581741,0.260162,0.060828
"Paspalum dasytrichum","perennial",NA,NA,NA,NA,NA
"Paspalum dedeccae","perennial",19,9.213723,0.124891,0.028652,0.016007
"Paspalum densum","perennial",65,9.195565,0.327812,0.04066,0.004679
"Paspalum denticulatum","perennial",110,8.674126,0.409035,0.039,0.002765
"Paspalum dilatatum","perennial",75,8.957734,0.637827,0.07365,0.004055
"Paspalum distichum","perennial",401,8.259533,0.844415,0.042168,0.000758
"Paspalum durifolium","perennial",19,9.11475,0.162078,0.037183,0.016007
"Paspalum ellipticum","perennial",20,9.196595,0.253519,0.056689,0.015207
"Paspalum equitans","perennial",13,9.118509,0.133686,0.037078,0.023396
"Paspalum erianthum","perennial",66,9.155834,0.207616,0.025556,0.004608
"Paspalum exaltatum","perennial",39,9.077785,0.427325,0.068427,0.007799
"Paspalum falcatum","perennial",6,9.10958,0.230935,0.094279,0.05069
"Paspalum fasciculatum","perennial",88,9.314309,0.460961,0.049139,0.003456
"Paspalum filifolium","perennial",4,9.556209,0.121241,0.06062,0.076035
"Paspalum fimbriatum","annual",71,8.669208,0.424052,0.050326,0.004284
"Paspalum flaccidum","perennial",15,9.175459,0.184505,0.047639,0.020276
"Paspalum flavum","perennial",NA,NA,NA,NA,NA
"Paspalum glabrinode","perennial",2,9.129832,0.180835,0.12787,0.152071
"Paspalum guenoarum","perennial",37,9.149965,0.23121,0.038011,0.00822
"Paspalum haumanii","perennial",18,9.029262,0.214051,0.050452,0.016897
"Paspalum humboldtianum","perennial",131,8.654995,0.628477,0.05491,0.002322
"Paspalum inaequivalve","perennial",43,9.010125,0.334977,0.051084,0.007073
"Paspalum inconstans","perennial",12,9.187144,0.336931,0.097264,0.025345
"Paspalum indecorum","perennial",10,9.238569,0.17574,0.055574,0.030414
"Paspalum intermedium","perennial",88,9.068258,0.340978,0.036348,0.003456
"Paspalum ionanthum","perennial",22,9.12329,0.168288,0.035879,0.013825
"Paspalum juergensii","perennial",27,9.367935,0.295709,0.056909,0.011265
"Paspalum lilloi","perennial",4,9.254357,0.10639,0.053195,0.076035
"Paspalum limbatum","perennial",5,9.059985,0.071774,0.032098,0.060828
"Paspalum lineare","perennial",78,9.154852,0.26543,0.030054,0.003899
"Paspalum macrophyllum","perennial",18,9.286339,0.374665,0.088309,0.016897
"Paspalum maculosum","perennial",89,9.229682,0.220869,0.023412,0.003417
"Paspalum malacophyllum","perennial",89,8.683918,0.536673,0.056887,0.003417
"Paspalum mandiocanum","perennial",49,9.280919,0.257963,0.036852,0.006207
"Paspalum millegrana","no_life_form_on_database",42,9.068734,0.350056,0.054015,0.007241
"Paspalum minus","perennial",59,9.197299,0.566181,0.07371,0.005155
"Paspalum modestum","perennial",16,8.992336,0.173581,0.043395,0.019009
"Paspalum notatum","perennial",149,8.9679,0.519462,0.042556,0.002041
"Paspalum nummularium","perennial",5,9.38024,0.210634,0.094198,0.060828
"Paspalum nutans","perennial",63,9.345419,0.372486,0.046929,0.004828
"Paspalum orbiculatum","perennial",80,9.560072,0.374862,0.041911,0.003802
"Paspalum ovale","perennial",6,9.179836,0.163013,0.06655,0.05069
"Paspalum pallens","perennial",9,9.047981,0.199836,0.066612,0.033794
"Paspalum palustre","perennial",3,8.838388,0.303147,0.175022,0.101381
"Paspalum paniculatum","perennial",271,9.188577,0.483,0.02934,0.001122
"Paspalum pauciciliatum","perennial",36,9.127503,0.283567,0.047261,0.008448
"Paspalum paucifolium","perennial",14,9.033968,0.108308,0.028947,0.021724
"Paspalum pilosum","perennial",109,9.301375,0.375401,0.035957,0.00279
"Paspalum plenum","perennial",53,9.052397,0.320028,0.043959,0.005739
"Paspalum plicatulum","perennial",422,9.036824,0.472317,0.022992,0.000721
"Paspalum polyphyllum","perennial",77,9.185641,0.566209,0.064526,0.00395
"Paspalum pumilum","perennial",74,9.279832,0.35256,0.040984,0.00411
"Paspalum quadrifarium","perennial",54,8.813672,0.309881,0.042169,0.005632
"Paspalum quarinii","perennial",18,9.267063,0.219718,0.051788,0.016897
"Paspalum ramboi","perennial",4,9.427733,0.078565,0.039282,0.076035
"Paspalum regnellii","perennial",34,9.229429,0.213514,0.036617,0.008945
"Paspalum remotum","perennial",11,8.3122,0.525619,0.15848,0.027649
"Paspalum repens","perennial",222,9.194166,0.463815,0.031129,0.00137
"Paspalum rufum","perennial",28,8.972652,0.202465,0.038262,0.010862
"Paspalum scrobiculatum","annual",572,8.833536,0.654272,0.027356,0.000532
"Paspalum setaceum","perennial",186,8.72954,0.542952,0.039811,0.001635
"Paspalum simplex","perennial",43,8.655991,0.318061,0.048504,0.007073
"Paspalum stellatum","perennial",116,9.091557,0.273342,0.025379,0.002622
"Paspalum subciliatum","perennial",17,9.196423,0.257526,0.062459,0.017891
"Paspalum thunbergii","perennial",120,9.413479,0.26619,0.0243,0.002535
"Paspalum trichotomum","perennial",NA,NA,NA,NA,NA
"Paspalum unispicatum","perennial",67,8.526605,0.457871,0.055938,0.004539
"Paspalum urvillei","perennial",128,8.944093,0.592506,0.052371,0.002376
"Paspalum usterii","perennial",5,9.204875,0.220219,0.098485,0.060828
"Paspalum vaginatum","perennial",130,8.822162,0.585522,0.051354,0.00234
"Paspalum virgatum","perennial",259,9.301345,0.547364,0.034012,0.001174
"Paspalum wrightii","perennial",45,8.907938,0.261891,0.03904,0.006759
"Pennisetum alopecuroides","no_life_form_on_database",1,9.033126,NA,NA,0.304142
"Pennisetum basedowii","no_life_form_on_database",NA,NA,NA,NA,NA
"Pennisetum clandestinum","no_life_form_on_database",110,8.614303,0.937582,0.089395,0.002765
"Pennisetum flaccidum","no_life_form_on_database",95,8.124783,0.877407,0.09002,0.003201
"Pennisetum foermeranum","no_life_form_on_database",NA,NA,NA,NA,NA
"Pennisetum frutescens","no_life_form_on_database",NA,NA,NA,NA,NA
"Pennisetum glaucum","no_life_form_on_database",136,8.532659,0.810733,0.06952,0.002236
"Pennisetum hordeoides","no_life_form_on_database",39,8.978215,0.552232,0.088428,0.007799
"Pennisetum lanatum","no_life_form_on_database",17,8.263666,0.575714,0.139631,0.017891
"Pennisetum latifolium","no_life_form_on_database",18,8.913197,0.505744,0.119205,0.016897
"Pennisetum longissimum","no_life_form_on_database",14,8.9657,0.184513,0.049313,0.021724
"Pennisetum macrourum","no_life_form_on_database",49,8.483304,0.693134,0.099019,0.006207
"Pennisetum massaicum","no_life_form_on_database",4,7.418169,0.677417,0.338709,0.076035
"Pennisetum mezianum","no_life_form_on_database",16,8.024168,0.496427,0.124107,0.019009
"Pennisetum montanum","no_life_form_on_database",1,7.918629,NA,NA,0.304142
"Pennisetum nervosum","no_life_form_on_database",31,8.860339,0.482964,0.086743,0.009811
"Pennisetum orientale","no_life_form_on_database",52,7.944946,0.872252,0.12096,0.005849
"Pennisetum pedicellatum","no_life_form_on_database",164,8.318285,0.675848,0.052775,0.001855
"Pennisetum polystachion","no_life_form_on_database",322,8.931997,0.57633,0.032118,0.000945
"Pennisetum purpureum","no_life_form_on_database",347,9.043246,0.639927,0.034353,0.000876
"Pennisetum ramosum","no_life_form_on_database",NA,NA,NA,NA,NA
"Pennisetum schweinfurthii","no_life_form_on_database",4,8.303664,0.460732,0.230366,0.076035
"Pennisetum setaceum","no_life_form_on_database",127,7.82716,0.994815,0.088276,0.002395
"Pennisetum sieberianum","no_life_form_on_database",2,7.28076,0.42129,0.297897,0.101381
"Pennisetum sphacelatum","no_life_form_on_database",37,8.407552,0.54583,0.089734,0.00822
"Pennisetum squamulatum","no_life_form_on_database",6,8.595247,0.330516,0.134933,0.05069
"Pennisetum stramineum","no_life_form_on_database",4,8.281626,0.109141,0.05457,0.076035
"Pennisetum thunbergii","no_life_form_on_database",54,8.458668,0.492336,0.066998,0.005632
"Pennisetum trachyphyllum","no_life_form_on_database",13,9.203097,0.390251,0.108236,0.023396
"Pennisetum tristachyum","no_life_form_on_database",22,9.073343,0.623249,0.132877,0.013825
"Pennisetum unisetum","no_life_form_on_database",101,8.853372,0.40939,0.040736,0.003011
"Pennisetum villosum","no_life_form_on_database",69,8.067505,0.56855,0.068445,0.004408
"Pennisetum violaceum","no_life_form_on_database",23,7.170855,1.071528,0.223429,0.013224
"Phacelurus digitatus","perennial",5,8.284734,0.166355,0.074396,0.060828
"Phacelurus huillensis","perennial",14,8.838726,0.153326,0.040978,0.021724
"Phacelurus latifolius","no_life_form_on_database",20,9.229229,0.268205,0.059972,0.015207
"Phacelurus zea","perennial",2,9.112779,0.65748,0.464909,0.152071
"Plagiantha tenella","annual",5,8.634322,0.415,0.185594,0.060828
"Plagiosetum refractum","annual",8,6.859199,0.220274,0.077879,0.038018
"Poecilostachys bakeri","perennial",13,9.158845,0.274188,0.076046,0.023396
"Pogonatherum crinitum","perennial",181,9.475421,0.377101,0.02803,0.00168
"Pogonatherum paniceum","perennial",77,9.338664,0.491924,0.05606,0.00395
"Pohlidium petiolatum","perennial",NA,NA,NA,NA,NA
"Polytoca digitata","perennial",22,9.290823,0.448356,0.09559,0.013825
"Polytoca wallichiana","perennial",NA,NA,NA,NA,NA
"Polytrias indica","perennial",19,9.362414,0.394192,0.090434,0.016007
"Pseudechinolaena polystachya","perennial",313,9.290593,0.416376,0.023535,0.000972
"Pseudoraphis paradoxa","perennial",26,8.689739,0.348647,0.068375,0.011698
"Pseudosorghum fasciculare","annual",5,8.930698,0.225638,0.100908,0.060828
"Pseudosorghum zollingeri","annual",5,9.30411,0.294466,0.131689,0.060828
"Reimarochloa acuta","no_life_form_on_database",54,9.260714,0.344158,0.046834,0.005632
"Reynaudia filiformis","perennial",10,9.01928,0.09049,0.028615,0.030414
"Rhytachne rottboellioides","perennial",81,9.03935,0.487832,0.054204,0.003755
"Rupichloa acuminata","perennial",NA,NA,NA,NA,NA
"Rupichloa decidua","perennial",NA,NA,NA,NA,NA
"Saccharum ×sinense","perennial",NA,NA,NA,NA,NA
"Saccharum arundinaceum","no_life_form_on_database",77,9.301211,0.290966,0.033159,0.00395
"Saccharum baldwinii","no_life_form_on_database",NA,NA,NA,NA,NA
"Saccharum brevibarbe","no_life_form_on_database",NA,NA,NA,NA,NA
"Saccharum fallax","no_life_form_on_database",8,9.408374,0.476708,0.168542,0.038018
"Saccharum giganteum","no_life_form_on_database",NA,NA,NA,NA,NA
"Saccharum longisetosum","no_life_form_on_database",NA,NA,NA,NA,NA
"Saccharum narenga","no_life_form_on_database",3,9.384982,0.083013,0.047928,0.101381
"Saccharum officinarum","perennial",NA,NA,NA,NA,NA
"Saccharum ravennae","no_life_form_on_database",NA,NA,NA,NA,NA
"Saccharum robustum","perennial",1,9.961804,NA,NA,0.304142
"Saccharum spontaneum","perennial",120,9.028445,0.887148,0.080985,0.002535
"Sacciolepis africana","perennial",128,8.757051,0.785658,0.069443,0.002376
"Sacciolepis angustissima","annual",41,9.308213,0.264058,0.041239,0.007418
"Sacciolepis chevalieri","perennial",58,8.778121,0.411545,0.054039,0.005244
"Sacciolepis indica","annual",346,9.122145,0.564725,0.03036,0.000879
"Sacciolepis myosuroides","annual",111,8.81447,0.596546,0.056622,0.00274
"Sacciolepis myuros","annual",116,9.237575,0.36098,0.033516,0.002622
"Sacciolepis vilvoides","annual",46,9.227153,0.228254,0.033654,0.006612
"Schizachyrium brevifolium","annual",345,9.027758,0.553663,0.029808,0.000882
"Schizachyrium cirratum","perennial",NA,NA,NA,NA,NA
"Schizachyrium gaumeri","annual",5,8.77101,0.108278,0.048423,0.060828
"Schizachyrium malacostachyum","annual",14,8.716271,0.455384,0.121706,0.021724
"Schizachyrium sanguineum","perennial",494,8.775284,0.592545,0.02666,0.000616
"Schizachyrium scoparium","perennial",385,8.53446,0.649354,0.033094,0.00079
"Schizachyrium semitectum","annual",14,8.283147,0.390761,0.104435,0.021724
"Schizachyrium tenerum","perennial",164,8.926424,0.523654,0.040891,0.001855
"Scutachne dura","perennial",NA,NA,NA,NA,NA
"Sehima nervosum","perennial",33,8.476464,0.628836,0.109466,0.009216
"Setaria acromelaena","no_life_form_on_database",8,8.253895,0.420601,0.148705,0.038018
"Setaria alonsoi","perennial",1,8.198364,NA,NA,0.304142
"Setaria appendiculata","perennial",14,6.778285,0.809753,0.216416,0.021724
"Setaria atrata","perennial",NA,NA,NA,NA,NA
"Setaria barbata","annual",143,8.872113,0.627566,0.05248,0.002127
"Setaria cernua","perennial",4,8.731504,0.189882,0.094941,0.076035
"Setaria chondrachne","perennial",35,9.535433,0.24938,0.042153,0.00869
"Setaria faberi","annual",79,9.486998,0.231919,0.026093,0.00385
"Setaria fiebrigii","perennial",54,8.864117,0.373544,0.050833,0.005632
"Setaria globulifera","perennial",23,8.965849,0.366238,0.076366,0.013224
"Setaria grandis","perennial",1,9.072457,NA,NA,0.304142
"Setaria grisebachii","annual",156,7.877318,0.592088,0.047405,0.00195
"Setaria hassleri","annual",23,8.797933,0.616746,0.1286,0.013224
"Setaria homonyma","annual",77,8.671667,0.589992,0.067236,0.00395
"Setaria italica","annual",NA,NA,NA,NA,NA
"Setaria kagerensis","perennial",13,8.845965,0.252191,0.069945,0.023396
"Setaria lachnea","perennial",88,8.378611,0.548678,0.058489,0.003456
"Setaria leucopila","perennial",188,7.598184,0.492006,0.035883,0.001618
"Setaria lindenbergiana","perennial",24,8.284155,0.409193,0.083526,0.012673
"Setaria longiseta","perennial",76,8.93309,0.391664,0.044927,0.004002
"Setaria macrostachya","perennial",70,8.340624,0.638229,0.076283,0.004345
"Setaria magna","annual",47,8.697069,0.700914,0.102239,0.006471
"Setaria megaphylla","perennial",145,9.075511,0.471504,0.039156,0.002098
"Setaria mendocina","perennial",36,7.516183,0.458625,0.076438,0.008448
"Setaria nicorae","perennial",19,8.459905,0.403416,0.09255,0.016007
"Setaria nigrirostris","annual",31,8.426429,0.348132,0.062526,0.009811
"Setaria oblongata","perennial",21,8.066251,0.631551,0.137816,0.014483
"Setaria orthosticha","annual",25,8.678591,0.415266,0.083053,0.012166
"Setaria palmifolia","perennial",181,9.484278,0.494971,0.036791,0.00168
"Setaria pampeana","perennial",58,8.152364,0.597581,0.078466,0.005244
"Setaria parviflora","annual",763,8.844173,0.662793,0.023995,0.000399
"Setaria paucifolia","perennial",38,9.121684,0.15031,0.024384,0.008004
"Setaria petiolata","annual",NA,NA,NA,NA,NA
"Setaria pflanzii","perennial",6,8.100347,0.292573,0.119442,0.05069
