"species","life_form"
"Diospyros pustulata F.White","perennial"
"Diospyros flavocarpa (Vieill. ex P.Parm.) F.White F.White (Vieill. ex P.Parm.)","perennial"
"Diospyros umbrosa F.White","perennial"
"Diospyros glans F.White","perennial"
"Diospyros perplexa F.White","perennial"
"Diospyros geminata (R.Br.) F.Muell. F.Muell. (R.Br.)","perennial"
"Diospyros pancheri Kosterm.","perennial"
"Diospyros veillonii F.White","perennial"
"Diospyros erudita F.White","no_life_form_on_database"
"Diospyros minimifolia F.White","perennial"
"Diospyros cherrieri F.White","perennial"
"Diospyros yaouhensis (Schltr.) Kosterm. Kosterm. (Schltr.)","perennial"
"Diospyros tridentata F.White","perennial"
"Diospyros impolita F.White","perennial"
"Diospyros trisulca F.White","perennial"
"Maba magnifolia H.Perrier","no_life_form_on_database"
"Tetraclis clusiifolia Hiern","no_life_form_on_database"
"Tetraclis baronii H.Perrier","no_life_form_on_database"
"Diospyros gracilipes Hiern","perennial"
"Diospyros danguyana H.Perrier","perennial"
"Diospyros myriophylla (H.Perrier) G.E.Schatz & Lowry G.E.Schatz & Lowry (H.Perrier)","perennial"
"Diospyros borneensis Hiern","perennial"
"Diospyros ulo Merr.","perennial"
"Diospyros eriantha Champ. ex Benth.","perennial"
"Diospyros mollis Griff.","perennial"
"Diospyros fulvopilosa H.R.Fletcher","perennial"
"Diospyros virginiana L.","perennial"
"Diospyros kaki Thunb.","perennial"
"Diospyros oleifera W.C.Cheng","perennial"
"Diospyros glandulosa Lace","perennial"
"Diospyros duclouxii Dode","no_life_form_on_database"
"Diospyros lotus L.","perennial"
"Diospyros kuroiwai Nakai","no_life_form_on_database"
"Diospyros glaucifolia Metcalf","no_life_form_on_database"
"Diospyros morrisiana Hance","perennial"
"Diospyros texana Scheele","perennial"
"Diospyros miaoshanica S.K.Lee","perennial"
"Diospyros cathayensis Steward","perennial"
"Diospyros tutcheri Dunn","perennial"
"Diospyros senensis Klotzsch","perennial"
"Diospyros viridicans Hiern","perennial"
"Diospyros squarrosa Klotzsch","perennial"
"Diospyros preussii Gürke","perennial"
"Diospyros abyssinica (Hiern) F.White F.White (Hiern)","perennial"
"Diospyros scabra (Chiov.) Cufod. Cufod. (Chiov.)","perennial"
"Diospyros gabunensis Gürke","perennial"
"Diospyros inhacaensis F.White","perennial"
"Diospyros areolata King & Gamble","perennial"
"Maba tropophylla H.Perrier","no_life_form_on_database"
"Diospyros monbuttensis Gürke","perennial"
"Diospyros pseudomespilus Mildbr.","perennial"
"Diospyros gilletii De Wild.","perennial"
"Diospyros dendo Welw. ex Hiern","perennial"
"Diospyros soubreana F.White","perennial"
"Diospyros piscatoria Gürke","perennial"
"Diospyros rabiensis Breteler","perennial"
"Diospyros mindanaensis Merr.","perennial"
"Diospyros coriacea Hiern","perennial"
"Diospyros malabarica (Desr.) Kostel. Kostel. (Desr.)","perennial"
"Diospyros gracilis H.R.Fletcher","perennial"
"Diospyros rigida Hiern","perennial"
"Diospyros diepenhorstii Miq.","perennial"
"Diospyros xishuangbannaensis C.Y.Wu & H.Chu","perennial"
"Diospyros clementium Bakh.","perennial"
"Diospyros ferox Bakh.","perennial"
"Diospyros filipendula Pierre","perennial"
"Diospyros confusa Bakh.","no_life_form_on_database"
"Diospyros pruriens Dalzell","perennial"
"Diospyros clavigera C.B.Clarke","no_life_form_on_database"
"Diospyros pilosula (A.DC.) Wall. Wall. (A.DC.)","no_life_form_on_database"
"Diospyros castanea (Craib) H.R.Fletcher H.R.Fletcher (Craib)","perennial"
"Diospyros dasyphylla Kurz","perennial"
"Diospyros insidiosa Bakh.","perennial"
"Diospyros toposia Buch.-Ham.","perennial"
"Diospyros buxifolia Thouars","perennial"
"Diospyros tahanensis Bakh.","no_life_form_on_database"
"Diospyros andamanica (Kurz) Bakh. Bakh. (Kurz)","perennial"
"Diospyros affinis Thwaites","perennial"
"Diospyros dictyonema Hiern, 1873","no_life_form_on_database"
"Diospyros digyna Jacq.","no_life_form_on_database"
"Diospyros cayennensis A.DC.","perennial"
"Diospyros tetrandra Hiern","perennial"
"Diospyros guianensis (Aubl.) Gürke Gürke (Aubl.)","perennial"
"Diospyros longifolia (Spruce ex Engl.) Sleumer & F.White Sleumer & F.White (Spruce ex Engl.)","no_life_form_on_database"
"Diospyros nigra Blanco","perennial"
"Diospyros nigrocortex C.Y.Wu","perennial"
"Diospyros hartmanniana S.Knapp","no_life_form_on_database"
"Diospyros tetrasperma Sw.","perennial"
"Diospyros inconstans Jacq.","perennial"
"Diospyros salicifolia Humb. & Bonpl.","perennial"
"Diospyros anisandra S.F.Blake","perennial"
"Diospyros caribaea (A.DC.) Standl. Standl. (A.DC.)","perennial"
"Diospyros sintenisii (Krug & Urb.) Standl. Standl. (Krug & Urb.)","perennial"
"Diospyros grisebachii (Hiern) Standl. Standl. (Hiern)","perennial"
"Diospyros crassinervis (Krug & Urb.) Standl. Standl. (Krug & Urb.)","perennial"
"Diospyros yatesiana Standl.","perennial"
"Diospyros fasciculosa (F.Muell.) F.Muell. F.Muell. (F.Muell.)","perennial"
"Diospyros venosa Wall. ex A.DC.","perennial"
"Diospyros ehretioides Wall. ex G.Don","perennial"
"Diospyros pubicalyx Bakh.","no_life_form_on_database"
"Diospyros ebenum J.Koenig","perennial"
"Diospyros samoensis A.Gray","perennial"
"Diospyros olen Hiern","no_life_form_on_database"
"Diospyros ellipticifolia Bakh.","no_life_form_on_database"
"Diospyros wallichii King & Gamble","perennial"
"Diospyros lancifolia Roxb.","no_life_form_on_database"
"Diospyros styraciformis King & Gamble","perennial"
"Diospyros undulata Hiern","perennial"
"Diospyros mun A.Chev. ex Lecomte","perennial"
"Diospyros maritima Blume","perennial"
"Diospyros hebecarpa A.Cunn. ex Benth.","perennial"
"Diospyros greenwayi F.White","perennial"
"Diospyros confertiflora (Hiern) Bakh. Bakh. (Hiern)","perennial"
"Diospyros hasseltii Zoll.","perennial"
"Diospyros discolor Willd.","no_life_form_on_database"
"Diospyros rubra Lecomte","no_life_form_on_database"
"Diospyros frutescens Blume","perennial"
"Diospyros apiculata A.Chev.","perennial"
"Diospyros kirkii Hiern","perennial"
"Diospyros mespiliformis Hochst. ex A.DC.","perennial"
"Diospyros ferruginescens Bakh.","perennial"
"Diospyros transitoria Bakh.","perennial"
"Diospyros bejaudii Lecomte","perennial"
"Diospyros ridleyi Bakh.","perennial"
"Diospyros celebica Bakh.","perennial"
"Diospyros philippinensis A.DC.","perennial"
"Diospyros argentea Griff.","perennial"
"Diospyros curranii Merr.","perennial"
"Diospyros brandisiana Kurz","perennial"
"Diospyros bourdillonii Brandis","perennial"
"Diospyros scalariformis H.R.Fletcher","perennial"
"Diospyros cauliflora Blume","perennial"
"Diospyros defectrix H.R.Fletcher","perennial"
"Diospyros ovalifolia Wight","perennial"
"Diospyros rhodocalyx Kurz","perennial"
"Diospyros oblonga Wall. ex G.Don","perennial"
"Diospyros pilosanthera Blanco","no_life_form_on_database"
"Diospyros montana Roxb.","perennial"
"Diospyros rhombifolia Hemsl.","perennial"
"Diospyros sumatrana Miq.","perennial"
"Maesa lanceolata Forssk.","perennial"
"Maesa perlarius (Lour.) Merr. Merr. (Lour.)","perennial"
"Maesa permollis Kurz","perennial"
"Maesa salicifolia Griff.","perennial"
"Maesa indica Wall.","perennial"
"Maesa japonica Merr.","perennial"
"Maesa Forssk._indet_sp2","no_life_form_on_database"
"Maesa myrsinoides H.Lév.","no_life_form_on_database"
"Maesa ramentacea Wall.","perennial"
"Maesa tenera Mez","perennial"
"Omphalogramma elwesianum (King ex Watt) Franch. Franch. (King ex Watt)","perennial"
"Omphalogramma vinciflorum (Franch.) Franch. Franch. (Franch.)","perennial"
"Bryocarpum himalaicum Hook.fil. & Thomson","perennial"
"Omphalogramma delavayi (Franch.) Franch. Franch. (Franch.)","perennial"
"Omphalogramma tibeticum H.R.Fletcher","perennial"
"Omphalogramma forrestii Balf.fil.","perennial"
"Omphalogramma souliei Franch.","perennial"
"Omphalogramma minus Hand.-Mazz.","perennial"
"Omphalogramma elegans Forrest","perennial"
"Hottonia inflata Elliott","perennial"
"Hottonia palustris L.","perennial"
"Soldanella villosa Darracq","perennial"
"Soldanella alpina L.","perennial"
"Soldanella pusilla Baumg.","perennial"
"Soldanella minima Hoppe","perennial"
"Soldanella rhodopaea F.K.Mey.","perennial"
"Soldanella hungarica Simonk.","perennial"
"Soldanella pindicola Hausskn.","perennial"
"Soldanella chrysosticta Kress","perennial"
"Soldanella L._indet_sp3","no_life_form_on_database"
"Soldanella calabrella Kress","perennial"
"Soldanella marmarossiensis Klast.","no_life_form_on_database"
"Soldanella rugosa Li Bing Zhang","perennial"
"Soldanella angusta Li Bing Zhang","perennial"
"Soldanella montana Willd.","perennial"
"Soldanella carpatica Vierh.","perennial"
"Soldanella oreodoxa Li Bing Zhang","perennial"
"Primula suffrutescens A.Gray","perennial"
"Primula conjugens (Greene) A.R.Mast & Reveal A.R.Mast & Reveal (Greene)","perennial"
"Primula fragrans A.R.Mast & Reveal","perennial"
"Primula jeffreyi (Van Houtte) A.R.Mast & Reveal A.R.Mast & Reveal (Van Houtte)","perennial"
"Primula tetrandra (Suksd.) A.R.Mast & Reveal A.R.Mast & Reveal (Suksd.)","perennial"
"Primula clevelandii (Greene) A.R.Mast & Reveal A.R.Mast & Reveal (Greene)","perennial"
"Primula hendersonii (A.Gray) A.R.Mast & Reveal A.R.Mast & Reveal (A.Gray)","perennial"
"Primula frigida (Cham. & Schltdl.) A.R.Mast & Reveal A.R.Mast & Reveal (Cham. & Schltdl.)","perennial"
"Primula latiloba (A.Gray) A.R.Mast & Reveal A.R.Mast & Reveal (A.Gray)","perennial"
"Primula utahensis (N.H.Holmgren) A.R.Mast & Reveal A.R.Mast & Reveal (N.H.Holmgren)","perennial"
"Primula fassettii A.R.Mast & Reveal","perennial"
"Primula pauciflora (Durand) A.R.Mast & Reveal A.R.Mast & Reveal (Durand)","perennial"
"Primula meadia (L.) A.R.Mast & Reveal A.R.Mast & Reveal (L.)","perennial"
"Primula poetica (L.F.Hend.) A.R.Mast & Reveal A.R.Mast & Reveal (L.F.Hend.)","perennial"
"Primula frenchii (Vasey) A.R.Mast & Reveal A.R.Mast & Reveal (Vasey)","perennial"
"Primula standleyana A.R.Mast & Reveal","perennial"
"Primula cuneifolia Ledeb.","perennial"
"Primula nipponica Yatabe","perennial"
"Primula pedemontana E.Thomas","perennial"
"Primula apennina Widmer","perennial"
"Primula cottia Widmer","perennial"
"Primula auricula L.","perennial"
"Primula balbisii Lehm.","no_life_form_on_database"
"Primula villosa Wulfen","perennial"
"Primula recubariensis Prosser & Scorteg.","perennial"
"Primula daonensis Leyb.","perennial"
"Primula hirsuta All.","perennial"
"Primula marginata Curtis","perennial"
"Primula carniolica Jacq.","perennial"
"Primula albenensis Banfi & Ferl.","perennial"
"Primula latifolia W.D.J.Koch","perennial"
"Primula allionii Loisel.","perennial"
"Primula palinuri Petagna","perennial"
"Primula grignensis D.M.Moser","no_life_form_on_database"
"Primula deorum Velen.","perennial"
"Primula glaucescens Moretti","perennial"
"Primula spectabilis Tratt.","perennial"
"Primula glutinosa Wulfen","perennial"
"Primula minima L.","perennial"
"Primula wulfeniana Schott","perennial"
"Primula kitaibeliana Schott","perennial"
"Primula clusiana Tausch","perennial"
"Primula integrifolia L.","perennial"
"Primula tyrolensis Schott","perennial"
"Primula rusbyi Greene","perennial"
"Primula angustifolia Torr.","perennial"
"Primula capillaris N.H.Holmgren & A.H.Holmgren","perennial"
"Primula maguirei L.O.Williams","perennial"
"Primula cusickiana (A.Gray) Gray Gray (A.Gray)","perennial"
"Primula parryi A.Gray","perennial"
"Primula sieboldii É.Morren","perennial"
"Primula rupestris Pax & K.Hoffm.","perennial"
"Primula filchnerae R.Knuth","perennial"
"Primula sinensis Sabine ex Lindl.","no_life_form_on_database"
"Primula rugosa N.P.Balakr.","perennial"
"Primula partschiana (Hemsl.) Pax Pax (Hemsl.)","perennial"
"Primula dryadifolia Franch.","perennial"
"Primula forrestii Balf.fil.","no_life_form_on_database"
"Primula bracteata Franch.","no_life_form_on_database"
"Primula malacoides Franch.","annual"
"Primula interjacens F.H.Chen","perennial"
"Primula forbesii Franch.","no_life_form_on_database"
"Primula duclouxii Petitm.","perennial"
"Primula oreodoxa Franch.","perennial"
"Primula chapaensis Gagnep.","perennial"
"Primula sinomollis Balf.fil. & Forrest","perennial"
"Primula celsiiformis Balf.fil.","perennial"
"Primula pycnoloba Bureau & Franch.","perennial"
"Primula saturata W.W.Sm. & H.R.Fletcher","perennial"
"Primula blattariformis Franch.","perennial"
"Primula malvacea Franch.","perennial"
"Primula mollis Nutt. ex Hook.","perennial"
"Primula latisecta W.W.Sm.","perennial"
"Primula geraniifolia Hook.fil.","perennial"
"Primula septemloba Franch.","perennial"
"Primula heucherifolia Franch.","perennial"
"Cortusa altaica Losinsk.","no_life_form_on_database"
"Cortusa matthioli L.","no_life_form_on_database"
"Cortusa turkestanica Losinsk.","no_life_form_on_database"
"Cortusa brotheri Pax ex Lipsky","no_life_form_on_database"
"Primula botschantzevii Czukav. & Kovalevsk.","perennial"
"Primula polyneura Franch.","perennial"
"Primula kaufmanniana Regel","perennial"
"Primula kisoana Miq.","perennial"
"Primula cortusoides L.","perennial"
"Primula saxatilis Kom.","perennial"
"Primula jesoana Miq.","perennial"
"Primula patens Turcz.","no_life_form_on_database"
"Primula reinii Franch. & Sav.","perennial"
"Primula tosaensis Yatabe","perennial"
"Primula takedana Tatew.","perennial"
"Primula hidakana Miyabe & Kudô","perennial"
"Primula calyptrata X.Gong & R.C.Fang","no_life_form_on_database"
"Primula barbicalyx C.H.Wright","perennial"
"Primula obconica Hance","perennial"
"Primula sinolisteri Balf.fil.","perennial"
"Primula asarifolia H.R.Fletcher","perennial"
"Primula rubifolia C.M.Hu","perennial"
"Primula wangii F.H.Chen & C.M.Hu","perennial"
"Primula megaseifolia Boiss. & Balansa ex Boiss.","perennial"
"Primula vulgaris Huds.","perennial"
"Primula juliae Kusnezowa","perennial"
"Primula ruprechtii Kusnezowa ex Lipsky","perennial"
"Primula renifolia Volgunov","perennial"
"Primula leucophylla Pax","no_life_form_on_database"
"Primula poloninensis (Domin) Fed. Fed. (Domin)","no_life_form_on_database"
"Primula pallasii Lehm.","no_life_form_on_database"
"Primula elatior Hill","perennial"
"Primula macrocalyx Bunge","no_life_form_on_database"
"Primula veris L.","perennial"
"Primula intricata Gren. & Godr.","perennial"
"Primula heterochroma Stapf","perennial"
"Primula grandis Trautv.","no_life_form_on_database"
"Sredinskya grandis (Trautv.) Fedor. Fedor. (Trautv.)","no_life_form_on_database"
"Primula verticillata Forssk.","perennial"
"Primula simensis Hochst.","no_life_form_on_database"
"Primula gaubaeana Bornm.","perennial"
"Primula edelbergii Schwarz","perennial"
"Primula floribunda Wall.","perennial"
"Primula davisii W.W.Sm.","perennial"
"Dionysia balsamea Wendelbo & Rech.fil.","perennial"
"Dionysia hissarica Lipsky","perennial"
"Dionysia denticulata Wendelbo","perennial"
"Dionysia saponacea Wendelbo & Rech.fil.","perennial"
"Dionysia paradoxa Wendelbo","perennial"
"Dionysia esfandiarii Wendelbo","perennial"
"Dionysia archibaldii Wendelbo","perennial"
"Dionysia tapetodes Bunge","perennial"
"Dionysia oreodoxa Bornm.","perennial"
"Dionysia rhaptodes Bunge","perennial"
"Dionysia revoluta Boiss.","perennial"
"Dionysia leucotricha Bornm.","perennial"
"Dionysia aretioides (Lehm.) Boiss. Boiss. (Lehm.)","perennial"
"Dionysia teucrioides Davis & Wendelbo","perennial"
"Dionysia khatamii Mozaff.","perennial"
"Dionysia janthina Bornm.","perennial"
"Dionysia curviflora Bunge","perennial"
"Dionysia lurorum Wendelbo","perennial"
"Dionysia iranshahrii Wendelbo","perennial"
"Dionysia khuzistanica Jamzad","perennial"
"Dionysia mozaffarianii Lidén","perennial"
"Dionysia haussknechtii Bornm. & Strauss","perennial"
"Dionysia gaubae Bornm.","perennial"
"Dionysia odora Fenzl","perennial"
"Dionysia lamingtonii Stapf","perennial"
"Dionysia caespitosa (Duby) Boiss. Boiss. (Duby)","no_life_form_on_database"
"Dionysia iranica Jamzad","perennial"
"Dionysia termeana Wendelbo","perennial"
"Dionysia bryoides Boiss.","perennial"
"Dionysia diapensiifolia Boiss.","perennial"
"Dionysia sarvestanica Jamzad & Grey-Wilson","perennial"
"Dionysia michauxii (Duby) Boiss. Boiss. (Duby)","perennial"
"Dionysia mira Wendelbo","perennial"
"Dionysia freitagii Wendelbo","perennial"
"Dionysia viscidula Wendelbo","perennial"
"Dionysia lindbergii Wendelbo","perennial"
"Dionysia microphylla Wendelbo","perennial"
"Dionysia involucrata Zaprjag.","perennial"
"Primula walshii Craib","perennial"
"Primula laciniata Pax & K.Hoffm.","perennial"
"Primula conspersa Balf.fil. & Purdom","perennial"
"Primula gemmifera Batalin","perennial"
"Primula zambalensis Petitm.","no_life_form_on_database"
"Primula involucrata Wall. ex Duby","no_life_form_on_database"
"Primula munroi Lindl.","perennial"
"Primula valentinae Fedor.","no_life_form_on_database"
"Primula pamirica Fedor.","perennial"
"Primula nutans Georgi","perennial"
"Primula fasciculata Balf.fil. & Kingdon-Ward","perennial"
"Primula tibetica Watt","annual"
"Primula minutissima Jacquem. ex Duby","perennial"
"Primula primulina (Spreng.) H.Hara H.Hara (Spreng.)","perennial"
"Primula stirtoniana Watt","perennial"
"Primula erratica W.W.Sm.","perennial"
"Primula denticulata Sm.","perennial"
"Primula fistulosa Turkev.","perennial"
"Primula capitata Hook.","perennial"
"Primula glomerata Pax","perennial"
"Primula reidii Duthie","annual"
"Primula wigramiana W.W.Sm.","no_life_form_on_database"
"Primula watsonii Dunn","perennial"
"Primula siamensis Craib","perennial"
"Primula spicata Franch.","perennial"
"Primula aromatica W.W.Sm. & Forrest","perennial"
"Primula veitchiana Petitm.","perennial"
"Primula epilosa Craib","perennial"
"Primula deflexa Duthie","perennial"
"Primula violacea W.W.Sm. & Kingdon-Ward","perennial"
"Primula cernua Franch.","perennial"
"Primula bellidifolia King","perennial"
"Primula flaccida N.P.Balakr.","perennial"
"Primula vialii Delavay ex Franch.","perennial"
"Primula pinnatifida Franch.","perennial"
"Primula muscarioides Hemsl.","perennial"
"Primula tenuiloba (Watt) Pax Pax (Watt)","perennial"
"Primula glabra Klatt","perennial"
"Primula pumilio Maxim.","perennial"
"Primula efarinosa Pax","perennial"
"Primula caldaria W.W.Sm. & Forrest","perennial"
"Primula sertulum Franch.","perennial"
"Primula pseudodenticulata Pax","perennial"
"Primula schlagintweitiana Pax","perennial"
"Primula cachemiriana Munro, 1879","no_life_form_on_database"
"Primula membranifolia Franch.","no_life_form_on_database"
"Primula yunnanensis Franch.","perennial"
"Primula bella Franch.","perennial"
"Primula blinii H.Lév.","perennial"
"Primula souliei Franch.","perennial"
"Primula florida Balf.fil. & Forrest","no_life_form_on_database"
"Primula reptans Hook.fil. ex Watt","perennial"
"Primula kialensis Franch.","perennial"
"Primula muscoides Hook.fil. ex Watt","perennial"
"Primula darialica Rupr.","no_life_form_on_database"
"Primula algida Adams","perennial"
"Primula capitellata Boiss.","perennial"
"Primula longiscapa Ledeb.","perennial"
"Primula baldshuanica B.Fedtsch.","perennial"
"Primula pulchella Franch.","perennial"
"Primula prattii Hemsl.","no_life_form_on_database"
"Primula aliciae G.Taylor","perennial"
"Primula concinna Watt","perennial"
"Primula modesta Bisset & Moore","no_life_form_on_database"
"Primula alcalina Cholewa & Douglass M.Hend.","perennial"
"Primula specuicola Rydb.","perennial"
"Primula anvilensis S.Kelso","perennial"
"Primula borealis Duby","perennial"
"Primula frondosa Janka","perennial"
"Primula magellanica Lehm.","perennial"
"Primula incana M.E.Jones","perennial"
"Primula laurentiana Fernald","perennial"
"Primula halleri J.F.Gmel.","perennial"
"Primula mistassinica Michx.","perennial"
"Primula egaliksensis Wormsk. ex Hornem.","perennial"
"Primula yuparensis Takeda","perennial"
"Primula scotica Hook.","perennial"
"Primula serrata Georgi","perennial"
"Primula pinnata Popov & Fedor.","perennial"
"Primula farinosa L.","perennial"
"Primula fauriei Franch.","no_life_form_on_database"
"Primula sachalinensis Nakai","no_life_form_on_database"
"Primula kawasimae Hara","perennial"
"Primula stricta Hornem.","perennial"
"Primula mazurenkoae A.P.Khokhr.","perennial"
"Primula scandinavica Brunn","perennial"
"Primula elliptica Royle","perennial"
"Primula clarkei Watt","perennial"
"Primula warshenewskiana B.Fedtsch.","perennial"
"Primula auriculata Lam.","perennial"
"Primula luteola Rupr.","perennial"
"Primula reticulata Wall.","perennial"
"Primula firmipes Balf.fil. & Forrest","perennial"
"Primula florindae Kingdon-Ward","perennial"
"Primula ioessa W.W.Sm.","perennial"
"Primula waltonii Watt","perennial"
"Primula alpicola (W.W.Sm.) Stapf Stapf (W.W.Sm.)","perennial"
"Primula sikkimensis Hook.","perennial"
"Primula caveana W.W.Sm.","perennial"
"Primula secundiflora Franch.","perennial"
"Primula xanthobasis Fedor.","no_life_form_on_database"
"Primula nivalis Pall.","perennial"
"Primula turkestanica (Regel) E.A.White E.A.White (Regel)","no_life_form_on_database"
"Primula orbicularis Hemsl.","perennial"
"Primula sinoplantaginea Balf.fil.","perennial"
"Primula melanops W.W.Sm. & Kingdon-Ward","no_life_form_on_database"
"Primula chionantha Balf.fil. & Forrest","perennial"
"Primula fedtschenkoi Regel","perennial"
"Primula littledalei Balf.fil. & Watt","perennial"
"Primula rotundifolia Wall.","perennial"
"Primula macrophylla D.Don","perennial"
"Primula stuartii Wall.","perennial"
"Primula woodwardii Balf.fil.","perennial"
"Primula diantha Bureau & Franch.","perennial"
"Primula limbata Balf.fil. & Forrest","perennial"
"Primula handeliana W.W.Sm. & Forrest","perennial"
"Primula tangutica Pax","perennial"
"Primula purdomii Craib","perennial"
"Primula advena W.W.Sm.","perennial"
"Primula maximowiczii Regel","perennial"
"Primula szechuanica Pax","perennial"
"Primula soongii F.H.Chen & C.M.Hu","perennial"
"Primula minor Balf.fil. & Kingdon-Ward","perennial"
"Primula longipes Freyn & Sint.","perennial"
"Primula elongata Watt","perennial"
"Primula tschuktschorum Kjellm.","perennial"
"Primula ×pumila A.Kern.","no_life_form_on_database"
"Primula eximia Greene","perennial"
"Primula bracteosa Craib","perennial"
"Primula deuteronana Craib","perennial"
"Primula aureata Fletcher","perennial"
"Primula petiolaris Wall.","perennial"
"Primula boothii Craib","perennial"
"Primula taliensis Forrest","perennial"
"Primula calderiana Balf.fil. & R.E.Cooper","perennial"
"Primula tanneri King","perennial"
"Primula petelotii W.W.Sm.","perennial"
"Primula sonchifolia Franch.","perennial"
"Primula ovalifolia Franch.","perennial"
"Primula exscapa Hegetschw.","no_life_form_on_database"
"Primula odontocalyx (Franch.) Pax Pax (Franch.)","perennial"
"Primula tardiflora (C.M.Hu) C.M.Hu C.M.Hu (C.M.Hu)","perennial"
"Primula russeola Balf.fil. & Forrest","perennial"
"Primula agleniana Balf.fil. & Forrest","perennial"
"Primula calliantha Franch.","perennial"
"Primula serratifolia Franch.","no_life_form_on_database"
"Primula prolifera Wall.","perennial"
"Primula melanodonta W.W.Sm.","perennial"
"Primula prenantha Balf.fil. & W.W.Sm.","perennial"
"Primula smithiana Craib","perennial"
"Primula chrysochlora Balf.fil. & Kingdon-Ward","perennial"
"Primula helodoxa Balf.fil.","perennial"
"Primula wilsonii Dunn","perennial"
"Primula miyabeana Ito & Kawak.","perennial"
"Primula poissonii Franch.","perennial"
"Primula anisodora Balf.fil. & Forrest","perennial"
"Primula mallophylla Balf.fil.","perennial"
"Primula virginis H.Lév.","perennial"
"Primula faberi Oliv.","perennial"
"Primula amethystina Franch.","perennial"
"Primula moupinensis Franch.","perennial"
"Primula hongshanensis D.W.H.Rankin, Z.D.Fang & H.Sun","no_life_form_on_database"
"Primula boreiocalliantha Balf.fil. & Forrest","perennial"
"Primula chungensis Balf.fil. & Kingdon-Ward","perennial"
"Primula pulverulenta Duthie","perennial"
"Primula bulleyana Forrest","perennial"
"Primula japonica A.Gray","perennial"
"Primula burmanica Balf.fil. & Kingdon-Ward","no_life_form_on_database"
"Primula aurantiaca W.W.Sm. & Forrest","perennial"
"Primula beesiana Forrest","no_life_form_on_database"
"Primula cockburniana Hemsl.","annual"
"Primula melanantha (Franch.) C.M.Hu C.M.Hu (Franch.)","annual"
"Primula ranunculoides Chen","perennial"
"Primula cicutariifolia Pax","perennial"
"Primula merrilliana Schltr.","perennial"
"Androsace sublanata Hand.-Mazz.","perennial"
"Pomatosace filicula Maxim.","annual"
"Androsace lactiflora Pall.","annual"
"Androsace septentrionalis L.","annual"
"Androsace albana Stev.","annual"
"Androsace armeniaca Duby","annual"
"Androsace raddeana Sommier & Levier","no_life_form_on_database"
"Androsace occidentalis Pursh","annual"
"Androsace elongata L.","annual"
"Androsace komovensis Schönsw. & Schneew.","perennial"
"Androsace hausmannii Leyb.","perennial"
"Androsace cylindrica DC.","perennial"
"Androsace vandellii (Turra) Chiov. Chiov. (Turra)","no_life_form_on_database"
"Androsace wulfeniana Koch","perennial"
"Androsace brevis (Hegetschw.) Ces. Ces. (Hegetschw.)","perennial"
"Androsace vitaliana (L.) Lapeyr. Lapeyr. (L.)","perennial"
"Douglasia laevigata A.Gray","no_life_form_on_database"
"Douglasia montana A.Gray","no_life_form_on_database"
"Douglasia idahoensis Douglass M.Hend.","no_life_form_on_database"
"Douglasia arctica Hook.","no_life_form_on_database"
"Douglasia gormanii Constance","no_life_form_on_database"
"Douglasia beringensis S.Kelso, Jurtzev & D.F.Murray","no_life_form_on_database"
"Douglasia alaskana (Coville & Standl. ex Hultén) S.Kelso S.Kelso (Coville & Standl. ex Hultén)","no_life_form_on_database"
"Douglasia ochotensis (Willd. ex Roem. & Schult.) Hultén Hultén (Willd. ex Roem. & Schult.)","no_life_form_on_database"
"Androsace triflora Adans.","perennial"
"Douglasia nivalis Lindl.","no_life_form_on_database"
"Androsace ciliata DC.","perennial"
"Androsace cantabrica (Losa & P.Monts.) Kress Kress (Losa & P.Monts.)","no_life_form_on_database"
"Androsace adfinis Biroli","perennial"
"Androsace chaixii Gren. & Godr.","annual"
"Androsace rioxana A.Segura","perennial"
"Androsace laggeri A.Huet","perennial"
"Androsace halleri L.","perennial"
"Androsace pyrenaica Lam.","perennial"
"Androsace hedraeantha Griseb.","no_life_form_on_database"
"Androsace mathildae Levier","perennial"
"Androsace lactea Vill.","perennial"
"Androsace obtusifolia All.","perennial"
"Androsace alpina (L.) Lam. Lam. (L.)","perennial"
"Androsace pubescens DC.","perennial"
"Androsace helvetica (L.) All. All. (L.)","perennial"
"Androsace maxima L.","annual"
"Androsace umbellata (Lour.) Merr. Merr. (Lour.)","annual"
"Androsace elatior Pax & K.Hoffm.","perennial"
"Androsace paxiana R.Knuth","perennial"
"Androsace axillaris (Franch.) Franch. Franch. (Franch.)","perennial"
"Androsace henryi Oliv.","perennial"
"Androsace cuscutiformis Franch.","perennial"
"Androsace filiformis Retz.","annual"
"Androsace erecta Maxim.","annual"
"Androsace ciliifolia Ludlow","perennial"
"Androsace hookeriana Klatt","perennial"
"Androsace mollis Hand.-Mazz.","perennial"
"Androsace rigida Hand.-Mazz.","perennial"
"Androsace barbulata Ovcz.","no_life_form_on_database"
"Androsace villosa L.","perennial"
"Androsace strigillosa Franch.","perennial"
"Androsace globifera Duby","perennial"
"Androsace nortonii Ludlow ex Stearn","perennial"
"Androsace spinulifera (Franch.) R.Knuth R.Knuth (Franch.)","perennial"
"Androsace cuttingii C.E.C.Fisch.","perennial"
"Androsace tapete Maxim.","perennial"
"Androsace bulleyana Forrest","annual"
"Androsace integra (Maxim.) Hand.-Mazz. Hand.-Mazz. (Maxim.)","annual"
"Androsace wardii W.W.Sm.","perennial"
